building_id,metric,model,MAE,CV(RMSE),delta_cvrmse_vs_seasonal_naive_pct
Lamb_education_Stefan,power_active_kw,seasonal_naive_168h,3.2853,138.71,0.0
Lamb_education_Stefan,power_active_kw,ridge_regression,2.6159,99.81,-28.04
Lamb_education_Sunny,power_active_kw,seasonal_naive_168h,3.2801,70.99,0.0
Lamb_education_Sunny,power_active_kw,ridge_regression,3.0077,56.75,-20.06
Lamb_education_Sylvester,power_active_kw,seasonal_naive_168h,1.3825,82.56,0.0
Lamb_education_Sylvester,power_active_kw,ridge_regression,1.3056,60.79,-26.37
Lamb_education_Terina,power_active_kw,seasonal_naive_168h,44.6304,88.23,0.0
Lamb_education_Terina,power_active_kw,ridge_regression,22.0642,45.92,-47.95
Lamb_education_Traci,power_active_kw,seasonal_naive_168h,1.4318,100.04,0.0
Lamb_education_Traci,power_active_kw,ridge_regression,1.3541,75.65,-24.38
Lamb_education_Vaughn,power_active_kw,seasonal_naive_168h,1.2508,70.39,0.0
Lamb_education_Vaughn,power_active_kw,ridge_regression,1.2347,58.0,-17.61
Lamb_education_Willetta,power_active_kw,seasonal_naive_168h,0.1936,880.24,0.0
Lamb_education_Willetta,power_active_kw,ridge_regression,0.1936,880.24,0.0
Lamb_education_Williams,power_active_kw,seasonal_naive_168h,15.0383,114.4,0.0
Lamb_education_Williams,power_active_kw,ridge_regression,9.1375,66.58,-41.8
Lamb_office_Bertha,power_active_kw,seasonal_naive_168h,4.713,11.16,0.0
Lamb_office_Bertha,power_active_kw,ridge_regression,15.8754,29.65,165.61
Lamb_office_Caitlin,power_active_kw,seasonal_naive_168h,8.9947,27.0,0.0
Lamb_office_Caitlin,power_active_kw,ridge_regression,12.0298,38.72,43.41
Lamb_office_Gerardo,power_active_kw,seasonal_naive_168h,3.4505,121.11,0.0
Lamb_office_Gerardo,power_active_kw,ridge_regression,2.6248,87.46,-27.79
Lamb_office_Kerry,power_active_kw,seasonal_naive_168h,0.1267,135.57,0.0
Lamb_office_Kerry,power_active_kw,ridge_regression,0.2183,117.75,-13.15
Lamb_office_Maggie,power_active_kw,seasonal_naive_168h,1.3901,138.98,0.0
Lamb_office_Maggie,power_active_kw,ridge_regression,1.015,96.1,-30.85
Lamb_office_Peggy,power_active_kw,seasonal_naive_168h,0.0925,64.35,0.0
Lamb_office_Peggy,power_active_kw,ridge_regression,0.0838,31.12,-51.64
Lamb_office_Raymond,power_active_kw,seasonal_naive_168h,2.1722,115.7,0.0
Lamb_office_Raymond,power_active_kw,ridge_regression,1.6397,80.92,-30.06
Lamb_office_Vasiliki,power_active_kw,seasonal_naive_168h,24.8391,13.87,0.0
Lamb_office_Vasiliki,power_active_kw,ridge_regression,48.6155,24.03,73.25
Lamb_office_Velma,power_active_kw,seasonal_naive_168h,15.1863,19.16,0.0
Lamb_office_Velma,power_active_kw,ridge_regression,15.948,19.8,3.35
Moose_education_Abbie,power_active_kw,seasonal_naive_168h,166.2166,8.72,0.0
Moose_education_Abbie,power_active_kw,ridge_regression,263.9216,9.02,3.41
Moose_education_Clark,power_active_kw,seasonal_naive_168h,228.2994,12.63,0.0
Moose_education_Clark,power_active_kw,ridge_regression,250.4468,12.84,1.66
Moose_education_Diane,power_active_kw,seasonal_naive_168h,129.8883,3.98,0.0
Moose_education_Diane,power_active_kw,ridge_regression,178.9841,4.71,18.35
Moose_education_Florence,power_active_kw,seasonal_naive_168h,88.5064,17.07,0.0
Moose_education_Florence,power_active_kw,ridge_regression,118.6211,15.76,-7.64
Moose_education_Gladys,power_active_kw,seasonal_naive_168h,230.6487,10.64,0.0
Moose_education_Gladys,power_active_kw,ridge_regression,274.8277,10.69,0.44
Moose_education_Leland,power_active_kw,seasonal_naive_168h,121.063,6.92,0.0
Moose_education_Leland,power_active_kw,ridge_regression,550.087,18.59,168.48
Moose_education_Lori,power_active_kw,seasonal_naive_168h,66.5501,10.17,0.0
Moose_education_Lori,power_active_kw,ridge_regression,32.4486,5.24,-48.43
Moose_education_Maria,power_active_kw,seasonal_naive_168h,73.8895,2.79,0.0
Moose_education_Maria,power_active_kw,ridge_regression,176.1994,6.3,125.96
Moose_education_Marina,power_active_kw,seasonal_naive_168h,16.9752,15.5,0.0
Moose_education_Marina,power_active_kw,ridge_regression,16.0695,13.26,-14.43
Moose_education_Marlon,power_active_kw,seasonal_naive_168h,68.0079,16.38,0.0
Moose_education_Marlon,power_active_kw,ridge_regression,88.3764,17.78,8.56
Moose_education_Rene,power_active_kw,seasonal_naive_168h,138.5808,23.15,0.0
Moose_education_Rene,power_active_kw,ridge_regression,194.3314,22.03,-4.84
Moose_education_Ricardo,power_active_kw,seasonal_naive_168h,64.8445,7.39,0.0
Moose_education_Ricardo,power_active_kw,ridge_regression,55.1509,5.91,-19.95
Panther_education_Alecia,power_active_kw,seasonal_naive_168h,28.2352,21.98,0.0
Panther_education_Alecia,power_active_kw,ridge_regression,17.7126,13.75,-37.43
Panther_education_Annetta,power_active_kw,seasonal_naive_168h,16.5214,23.42,0.0
Panther_education_Annetta,power_active_kw,ridge_regression,11.7272,16.29,-30.45
Panther_education_Aurora,power_active_kw,seasonal_naive_168h,16.7868,24.23,0.0
Panther_education_Aurora,power_active_kw,ridge_regression,14.7639,20.83,-14.03
Panther_education_Cleopatra,power_active_kw,seasonal_naive_168h,7.0181,29.42,0.0
Panther_education_Cleopatra,power_active_kw,ridge_regression,6.179,24.09,-18.11
Panther_education_Diann,power_active_kw,seasonal_naive_168h,17.2917,37.88,0.0
Panther_education_Diann,power_active_kw,ridge_regression,11.8551,24.23,-36.03
Panther_education_Edna,power_active_kw,seasonal_naive_168h,10.9735,14.73,0.0
Panther_education_Edna,power_active_kw,ridge_regression,14.872,16.65,13.02
Panther_education_Emily,power_active_kw,seasonal_naive_168h,28.8629,30.21,0.0
Panther_education_Emily,power_active_kw,ridge_regression,14.7722,16.28,-46.11
Panther_education_Enriqueta,power_active_kw,seasonal_naive_168h,22.3408,33.37,0.0
Panther_education_Enriqueta,power_active_kw,ridge_regression,12.7534,19.12,-42.7
Panther_education_Genevieve,power_active_kw,seasonal_naive_168h,18.2099,11.92,0.0
Panther_education_Genevieve,power_active_kw,ridge_regression,16.2431,8.88,-25.47
Panther_education_Gina,power_active_kw,seasonal_naive_168h,9.441,4.01,0.0
Panther_education_Gina,power_active_kw,ridge_regression,9.9447,3.94,-1.9
Panther_education_Hugh,power_active_kw,seasonal_naive_168h,27.1656,5.9,0.0
Panther_education_Hugh,power_active_kw,ridge_regression,20.1732,4.19,-28.89
Panther_education_Ivan,power_active_kw,seasonal_naive_168h,17.1408,20.23,0.0
Panther_education_Ivan,power_active_kw,ridge_regression,10.9047,12.45,-38.47
Panther_education_Janis,power_active_kw,seasonal_naive_168h,8.3196,79.22,0.0
Panther_education_Janis,power_active_kw,ridge_regression,5.5436,56.76,-28.36
Panther_education_Jerome,power_active_kw,seasonal_naive_168h,13.1897,4.11,0.0
Panther_education_Jerome,power_active_kw,ridge_regression,12.6174,3.43,-16.51
Panther_education_Jonathan,power_active_kw,seasonal_naive_168h,2.0217,48.62,0.0
Panther_education_Jonathan,power_active_kw,ridge_regression,0.9093,21.51,-55.77
Panther_education_Karri,power_active_kw,seasonal_naive_168h,16.7164,7.29,0.0
Panther_education_Karri,power_active_kw,ridge_regression,20.242,7.28,-0.17
Panther_education_Mattie,power_active_kw,seasonal_naive_168h,3.0337,61.81,0.0
Panther_education_Mattie,power_active_kw,ridge_regression,1.8306,39.15,-36.66
Panther_education_Misty,power_active_kw,seasonal_naive_168h,8.4514,38.36,0.0
Panther_education_Misty,power_active_kw,ridge_regression,4.2656,20.11,-47.59
Panther_education_Mohammad,power_active_kw,seasonal_naive_168h,15.7184,16.83,0.0
Panther_education_Mohammad,power_active_kw,ridge_regression,13.1346,13.41,-20.29
Panther_education_Neal,power_active_kw,seasonal_naive_168h,55.0338,31.94,0.0
Panther_education_Neal,power_active_kw,ridge_regression,56.3165,28.22,-11.62
Panther_education_Quintin,power_active_kw,seasonal_naive_168h,51.5075,24.03,0.0
Panther_education_Quintin,power_active_kw,ridge_regression,24.0852,12.42,-48.32
Panther_education_Rosalie,power_active_kw,seasonal_naive_168h,9.288,19.2,0.0
Panther_education_Rosalie,power_active_kw,ridge_regression,6.2322,12.82,-33.24
Panther_education_Scarlett,power_active_kw,seasonal_naive_168h,4.4707,35.01,0.0
Panther_education_Scarlett,power_active_kw,ridge_regression,3.3413,23.2,-33.73
Panther_education_Shelton,power_active_kw,seasonal_naive_168h,20.1696,20.97,0.0
Panther_education_Shelton,power_active_kw,ridge_regression,9.2215,11.52,-45.06
Panther_education_Sophia,power_active_kw,seasonal_naive_168h,4.242,4.98,0.0
Panther_education_Sophia,power_active_kw,ridge_regression,5.4485,4.94,-0.9
Panther_education_Teofila,power_active_kw,seasonal_naive_168h,29.5927,25.44,0.0
Panther_education_Teofila,power_active_kw,ridge_regression,15.9315,14.62,-42.51
Panther_education_Tina,power_active_kw,seasonal_naive_168h,2.6493,74.22,0.0
Panther_education_Tina,power_active_kw,ridge_regression,1.5179,41.33,-44.32
Panther_education_Vincent,power_active_kw,seasonal_naive_168h,17.4012,21.84,0.0
Panther_education_Vincent,power_active_kw,ridge_regression,14.1011,17.79,-18.52
Panther_education_Violet,power_active_kw,seasonal_naive_168h,10.6257,10.44,0.0
Panther_education_Violet,power_active_kw,ridge_regression,7.1891,7.07,-32.3
Panther_education_Zelda,power_active_kw,seasonal_naive_168h,11.915,25.49,0.0
Panther_education_Zelda,power_active_kw,ridge_regression,8.2085,16.58,-34.96
Panther_office_Antonette,power_active_kw,seasonal_naive_168h,4.511,13.31,0.0
Panther_office_Antonette,power_active_kw,ridge_regression,2.9008,9.14,-31.34
Panther_office_Brent,power_active_kw,seasonal_naive_168h,6.0345,60.11,0.0
Panther_office_Brent,power_active_kw,ridge_regression,4.439,42.05,-30.04
Panther_office_Catherine,power_active_kw,seasonal_naive_168h,8.9369,30.44,0.0
Panther_office_Catherine,power_active_kw,ridge_regression,5.9923,18.27,-39.98
Panther_office_Christian,power_active_kw,seasonal_naive_168h,7.7763,27.5,0.0
Panther_office_Christian,power_active_kw,ridge_regression,6.4211,22.17,-19.37
Panther_office_Christin,power_active_kw,seasonal_naive_168h,0.0326,11.88,0.0
Panther_office_Christin,power_active_kw,ridge_regression,0.1507,40.12,237.78
Panther_office_Clementine,power_active_kw,seasonal_naive_168h,6.1938,17.03,0.0
Panther_office_Clementine,power_active_kw,ridge_regression,4.3922,12.6,-25.99
Panther_office_Danica,power_active_kw,seasonal_naive_168h,1.525,53.12,0.0
Panther_office_Danica,power_active_kw,ridge_regression,1.1009,39.37,-25.9
Panther_office_Garth,power_active_kw,seasonal_naive_168h,6.566,17.94,0.0
Panther_office_Garth,power_active_kw,ridge_regression,5.2946,13.59,-24.25
Panther_office_Graham,power_active_kw,seasonal_naive_168h,6.667,18.56,0.0
Panther_office_Graham,power_active_kw,ridge_regression,6.0267,14.32,-22.83
Panther_office_Hannah,power_active_kw,seasonal_naive_168h,1.5791,57.14,0.0
Panther_office_Hannah,power_active_kw,ridge_regression,1.5009,49.5,-13.38
Panther_office_Jeane,power_active_kw,seasonal_naive_168h,4.0852,34.7,0.0
Panther_office_Jeane,power_active_kw,ridge_regression,3.7987,29.19,-15.88
Panther_office_Jesus,power_active_kw,seasonal_naive_168h,14.3328,29.42,0.0
Panther_office_Jesus,power_active_kw,ridge_regression,12.2328,25.38,-13.75
Panther_office_Karla,power_active_kw,seasonal_naive_168h,8.2953,47.02,0.0
Panther_office_Karla,power_active_kw,ridge_regression,8.395,37.23,-20.81
Panther_office_Kristen,power_active_kw,seasonal_naive_168h,10.9237,25.62,0.0
Panther_office_Kristen,power_active_kw,ridge_regression,9.2804,16.94,-33.88
Panther_office_Larry,power_active_kw,seasonal_naive_168h,5.6359,17.19,0.0
Panther_office_Larry,power_active_kw,ridge_regression,5.2977,16.17,-5.92
Panther_office_Lauretta,power_active_kw,seasonal_naive_168h,18.1494,15.06,0.0
Panther_office_Lauretta,power_active_kw,ridge_regression,8.5234,6.63,-55.97
Panther_office_Lavinia,power_active_kw,seasonal_naive_168h,3.9636,22.63,0.0
Panther_office_Lavinia,power_active_kw,ridge_regression,1.9951,11.86,-47.58
Panther_office_Lois,power_active_kw,seasonal_naive_168h,13.1838,19.07,0.0
Panther_office_Lois,power_active_kw,ridge_regression,5.9909,14.59,-23.5
Panther_office_Otto,power_active_kw,seasonal_naive_168h,19.2499,11.55,0.0
Panther_office_Otto,power_active_kw,ridge_regression,13.1337,8.66,-24.98
Panther_office_Patti,power_active_kw,seasonal_naive_168h,42.1627,11.58,0.0
Panther_office_Patti,power_active_kw,ridge_regression,25.3769,7.17,-38.14
Panther_office_Ruthie,power_active_kw,seasonal_naive_168h,11.6624,11.57,0.0
Panther_office_Ruthie,power_active_kw,ridge_regression,7.6269,7.94,-31.37
Panther_office_Shauna,power_active_kw,seasonal_naive_168h,15.8879,25.75,0.0
Panther_office_Shauna,power_active_kw,ridge_regression,13.8446,20.48,-20.47
Panther_office_Taryn,power_active_kw,seasonal_naive_168h,7.7088,18.15,0.0
Panther_office_Taryn,power_active_kw,ridge_regression,7.9778,16.4,-9.63
Panther_office_Valarie,power_active_kw,seasonal_naive_168h,10.8931,35.36,0.0
Panther_office_Valarie,power_active_kw,ridge_regression,4.8908,18.57,-47.47
Peacock_education_Anita,power_active_kw,seasonal_naive_168h,1.7505,28.87,0.0
Peacock_education_Anita,power_active_kw,ridge_regression,1.9865,28.47,-1.38
Peacock_education_Dustin,power_active_kw,seasonal_naive_168h,5.286,20.53,0.0
Peacock_education_Dustin,power_active_kw,ridge_regression,3.9969,15.45,-24.75
Peacock_education_Forest,power_active_kw,seasonal_naive_168h,12.0225,17.76,0.0
Peacock_education_Forest,power_active_kw,ridge_regression,7.3093,11.01,-38.01
Peacock_education_Gilberto,power_active_kw,seasonal_naive_168h,51.5073,6.36,0.0
Peacock_education_Gilberto,power_active_kw,ridge_regression,41.6039,5.06,-20.5
Peacock_education_Joshua,power_active_kw,seasonal_naive_168h,14.8274,4.21,0.0
Peacock_education_Joshua,power_active_kw,ridge_regression,13.2807,3.55,-15.71
Peacock_education_Karyn,power_active_kw,seasonal_naive_168h,13.3129,3.81,0.0
Peacock_education_Karyn,power_active_kw,ridge_regression,11.075,3.02,-20.63
Peacock_education_Lyle,power_active_kw,seasonal_naive_168h,60.27,14.88,0.0
Peacock_education_Lyle,power_active_kw,ridge_regression,55.4257,13.33,-10.41
Peacock_education_Ophelia,power_active_kw,seasonal_naive_168h,20.5307,3.97,0.0
Peacock_education_Ophelia,power_active_kw,ridge_regression,15.4021,3.02,-23.97
Peacock_education_Pasquale,power_active_kw,seasonal_naive_168h,9.3738,6.87,0.0
Peacock_education_Pasquale,power_active_kw,ridge_regression,7.3969,5.42,-21.03
Peacock_education_Patience,power_active_kw,seasonal_naive_168h,3.2916,21.23,0.0
Peacock_education_Patience,power_active_kw,ridge_regression,3.4451,21.17,-0.26
Peacock_education_Robbie,power_active_kw,seasonal_naive_168h,11.0738,39.49,0.0
Peacock_education_Robbie,power_active_kw,ridge_regression,6.6803,24.52,-37.92
Peacock_education_Shelly,power_active_kw,seasonal_naive_168h,4.9265,5.54,0.0
Peacock_education_Shelly,power_active_kw,ridge_regression,3.4644,4.07,-26.55
Peacock_education_Yolanda,power_active_kw,seasonal_naive_168h,2.5825,11.48,0.0
Peacock_education_Yolanda,power_active_kw,ridge_regression,2.427,10.36,-9.74
Peacock_office_Annie,power_active_kw,seasonal_naive_168h,11.4642,24.24,0.0
Peacock_office_Annie,power_active_kw,ridge_regression,10.2588,20.87,-13.93
Peacock_office_Burl,power_active_kw,seasonal_naive_168h,5.837,14.44,0.0
Peacock_office_Burl,power_active_kw,ridge_regression,4.1521,9.99,-30.8
Peacock_office_Dara,power_active_kw,seasonal_naive_168h,26.9496,19.55,0.0
Peacock_office_Dara,power_active_kw,ridge_regression,21.8148,15.95,-18.39
Peacock_office_Effie,power_active_kw,seasonal_naive_168h,14.2083,23.01,0.0
Peacock_office_Effie,power_active_kw,ridge_regression,10.3855,16.27,-29.31
Peacock_office_Elton,power_active_kw,seasonal_naive_168h,15.3916,14.8,0.0
Peacock_office_Elton,power_active_kw,ridge_regression,10.8618,10.64,-28.12
Peacock_office_Julian,power_active_kw,seasonal_naive_168h,5.2447,33.08,0.0
Peacock_office_Julian,power_active_kw,ridge_regression,4.0335,24.77,-25.12
Peacock_office_Major,power_active_kw,seasonal_naive_168h,10.0774,7.07,0.0
Peacock_office_Major,power_active_kw,ridge_regression,7.741,5.42,-23.31
Peacock_office_Norman,power_active_kw,seasonal_naive_168h,6.8506,25.45,0.0
Peacock_office_Norman,power_active_kw,ridge_regression,4.6421,17.13,-32.69
Rat_education_Adell,power_active_kw,seasonal_naive_168h,19.9785,22.43,0.0
Rat_education_Adell,power_active_kw,ridge_regression,20.5012,20.79,-7.31
Rat_education_Adrian,power_active_kw,seasonal_naive_168h,9.5712,29.32,0.0
Rat_education_Adrian,power_active_kw,ridge_regression,9.0545,23.36,-20.33
Rat_education_Alfonso,power_active_kw,seasonal_naive_168h,23.8988,19.18,0.0
Rat_education_Alfonso,power_active_kw,ridge_regression,25.816,18.88,-1.54
Rat_education_Alfred,power_active_kw,seasonal_naive_168h,20.4769,16.52,0.0
Rat_education_Alfred,power_active_kw,ridge_regression,26.3138,18.74,13.48
Rat_education_Barbara,power_active_kw,seasonal_naive_168h,0.0886,12.09,0.0
Rat_education_Barbara,power_active_kw,ridge_regression,0.0745,9.83,-18.75
Rat_education_Barney,power_active_kw,seasonal_naive_168h,7.9658,34.83,0.0
Rat_education_Barney,power_active_kw,ridge_regression,4.7848,20.51,-41.11
Rat_education_Beverly,power_active_kw,seasonal_naive_168h,70.2515,25.72,0.0
Rat_education_Beverly,power_active_kw,ridge_regression,122.3319,35.72,38.9
Rat_education_Brett,power_active_kw,seasonal_naive_168h,25.7131,122.51,0.0
Rat_education_Brett,power_active_kw,ridge_regression,14.5995,53.68,-56.18
Rat_education_Bryant,power_active_kw,seasonal_naive_168h,5.4264,16.13,0.0
Rat_education_Bryant,power_active_kw,ridge_regression,4.9843,14.02,-13.08
Rat_education_Calvin,power_active_kw,seasonal_naive_168h,4.8785,21.24,0.0
Rat_education_Calvin,power_active_kw,ridge_regression,3.9593,13.63,-35.83
Rat_education_Candida,power_active_kw,seasonal_naive_168h,31.2403,27.45,0.0
Rat_education_Candida,power_active_kw,ridge_regression,19.5727,16.41,-40.23
Rat_education_Carmela,power_active_kw,seasonal_naive_168h,10.6633,18.18,0.0
Rat_education_Carmela,power_active_kw,ridge_regression,10.1674,16.47,-9.42
Rat_education_Cecil,power_active_kw,seasonal_naive_168h,6.5482,20.26,0.0
Rat_education_Cecil,power_active_kw,ridge_regression,5.4602,16.04,-20.81
Rat_education_Cedric,power_active_kw,seasonal_naive_168h,12.1961,21.05,0.0
Rat_education_Cedric,power_active_kw,ridge_regression,11.0543,18.44,-12.38
Rat_education_Cinthia,power_active_kw,seasonal_naive_168h,1.1623,52.77,0.0
Rat_education_Cinthia,power_active_kw,ridge_regression,1.2509,41.11,-22.09
Rat_education_Colin,power_active_kw,seasonal_naive_168h,3.957,53.84,0.0
Rat_education_Colin,power_active_kw,ridge_regression,7.0524,79.75,48.11
Rat_education_Conrad,power_active_kw,seasonal_naive_168h,46.6429,72.94,0.0
Rat_education_Conrad,power_active_kw,ridge_regression,46.8039,57.96,-20.53
Rat_education_Dana,power_active_kw,seasonal_naive_168h,11.7877,23.13,0.0
Rat_education_Dana,power_active_kw,ridge_regression,11.4203,20.11,-13.07
Rat_education_Dann,power_active_kw,seasonal_naive_168h,15.3822,12.54,0.0
Rat_education_Dann,power_active_kw,ridge_regression,12.0622,9.44,-24.67
Rat_education_Davis,power_active_kw,seasonal_naive_168h,3.5111,11.0,0.0
Rat_education_Davis,power_active_kw,ridge_regression,4.2773,12.46,13.2
Rat_education_Deanna,power_active_kw,seasonal_naive_168h,9.5074,16.84,0.0
Rat_education_Deanna,power_active_kw,ridge_regression,8.4805,14.3,-15.04
Rat_education_Debra,power_active_kw,seasonal_naive_168h,8.1911,14.1,0.0
Rat_education_Debra,power_active_kw,ridge_regression,10.389,15.92,12.91
Rat_education_Dianne,power_active_kw,seasonal_naive_168h,0.7459,2.8,0.0
Rat_education_Dianne,power_active_kw,ridge_regression,6.0954,5.68,103.02
Rat_education_Dreama,power_active_kw,seasonal_naive_168h,5.8155,12.03,0.0
Rat_education_Dreama,power_active_kw,ridge_regression,4.9944,10.51,-12.65
Rat_education_Earl,power_active_kw,seasonal_naive_168h,19.5326,23.13,0.0
Rat_education_Earl,power_active_kw,ridge_regression,16.7554,17.28,-25.3
Rat_education_Earnest,power_active_kw,seasonal_naive_168h,6.7426,22.41,0.0
Rat_education_Earnest,power_active_kw,ridge_regression,5.9252,17.33,-22.69
Rat_education_Edmund,power_active_kw,seasonal_naive_168h,20.1847,82.23,0.0
Rat_education_Edmund,power_active_kw,ridge_regression,15.7511,67.24,-18.23
Rat_education_Elisa,power_active_kw,seasonal_naive_168h,6.8645,33.61,0.0
Rat_education_Elisa,power_active_kw,ridge_regression,6.2952,27.71,-17.56
Rat_education_Elsie,power_active_kw,seasonal_naive_168h,3.857,43.51,0.0
Rat_education_Elsie,power_active_kw,ridge_regression,2.815,31.41,-27.81
Rat_education_Esther,power_active_kw,seasonal_naive_168h,19.0281,29.03,0.0
Rat_education_Esther,power_active_kw,ridge_regression,13.7603,20.35,-29.89
Rat_education_Everett,power_active_kw,seasonal_naive_168h,19.7444,16.88,0.0
Rat_education_Everett,power_active_kw,ridge_regression,17.1234,14.21,-15.8
Rat_education_Fernando,power_active_kw,seasonal_naive_168h,8.9426,23.07,0.0
Rat_education_Fernando,power_active_kw,ridge_regression,7.6871,19.02,-17.57
Rat_education_Francisca,power_active_kw,seasonal_naive_168h,13.3999,25.52,0.0
Rat_education_Francisca,power_active_kw,ridge_regression,8.9885,19.04,-25.39
Rat_education_Gricelda,power_active_kw,seasonal_naive_168h,7.7801,37.34,0.0
Rat_education_Gricelda,power_active_kw,ridge_regression,6.2407,29.0,-22.35
Rat_education_Guillermo,power_active_kw,seasonal_naive_168h,17.1112,22.17,0.0
Rat_education_Guillermo,power_active_kw,ridge_regression,12.1442,15.92,-28.21
Rat_education_Humberto,power_active_kw,seasonal_naive_168h,39.8989,121.39,0.0
Rat_education_Humberto,power_active_kw,ridge_regression,23.4064,66.51,-45.21
Rat_education_Imelda,power_active_kw,seasonal_naive_168h,0.0812,3.89,0.0
Rat_education_Imelda,power_active_kw,ridge_regression,0.0609,2.95,-24.12
Rat_education_Irma,power_active_kw,seasonal_naive_168h,9.5362,20.71,0.0
Rat_education_Irma,power_active_kw,ridge_regression,8.1013,17.01,-17.89
Rat_education_Jacob,power_active_kw,seasonal_naive_168h,9.5386,24.86,0.0
Rat_education_Jacob,power_active_kw,ridge_regression,5.373,13.48,-45.75
Rat_education_Jame,power_active_kw,seasonal_naive_168h,11.96,23.22,0.0
Rat_education_Jame,power_active_kw,ridge_regression,7.6512,15.2,-34.56
Rat_education_Jeanne,power_active_kw,seasonal_naive_168h,6.659,18.32,0.0
Rat_education_Jeanne,power_active_kw,ridge_regression,5.6892,15.46,-15.57
Rat_education_Jena,power_active_kw,seasonal_naive_168h,15.3572,14.28,0.0
Rat_education_Jena,power_active_kw,ridge_regression,15.7608,13.48,-5.6
Rat_education_Jesse,power_active_kw,seasonal_naive_168h,0.5171,6.42,0.0
Rat_education_Jesse,power_active_kw,ridge_regression,2.3143,19.38,201.76
Rat_education_Kandice,power_active_kw,seasonal_naive_168h,34.6976,78.22,0.0
Rat_education_Kandice,power_active_kw,ridge_regression,20.6424,45.69,-41.58
Rat_education_Kathryn,power_active_kw,seasonal_naive_168h,42.4717,13.1,0.0
Rat_education_Kathryn,power_active_kw,ridge_regression,41.6127,11.39,-13.07
Rat_education_Keith,power_active_kw,seasonal_naive_168h,16.4766,21.84,0.0
Rat_education_Keith,power_active_kw,ridge_regression,12.9709,15.28,-30.03
Rat_education_Kelsey,power_active_kw,seasonal_naive_168h,25.1184,29.03,0.0
Rat_education_Kelsey,power_active_kw,ridge_regression,17.0143,22.43,-22.75
Rat_education_Lee,power_active_kw,seasonal_naive_168h,55.8915,19.92,0.0
Rat_education_Lee,power_active_kw,ridge_regression,41.8253,14.78,-25.8
Rat_education_Leonardo,power_active_kw,seasonal_naive_168h,20.5089,33.15,0.0
Rat_education_Leonardo,power_active_kw,ridge_regression,14.2767,23.54,-28.98
Rat_education_Lincoln,power_active_kw,seasonal_naive_168h,16.9645,19.53,0.0
Rat_education_Lincoln,power_active_kw,ridge_regression,16.5515,15.44,-20.94
Rat_education_Liz,power_active_kw,seasonal_naive_168h,20.5744,25.02,0.0
Rat_education_Liz,power_active_kw,ridge_regression,19.1358,22.7,-9.28
Rat_education_Lonnie,power_active_kw,seasonal_naive_168h,8.5262,28.1,0.0
Rat_education_Lonnie,power_active_kw,ridge_regression,9.4108,26.18,-6.81
Rat_education_Lynn,power_active_kw,seasonal_naive_168h,18.8413,23.86,0.0
Rat_education_Lynn,power_active_kw,ridge_regression,12.673,16.01,-32.89
Rat_education_Marcos,power_active_kw,seasonal_naive_168h,28.6232,18.5,0.0
Rat_education_Marcos,power_active_kw,ridge_regression,17.9418,11.45,-38.1
Rat_education_Marianna,power_active_kw,seasonal_naive_168h,11.2062,27.02,0.0
Rat_education_Marianna,power_active_kw,ridge_regression,10.656,21.69,-19.73
Rat_education_Maricela,power_active_kw,seasonal_naive_168h,19.6108,21.94,0.0
Rat_education_Maricela,power_active_kw,ridge_regression,12.6766,14.29,-34.88
Rat_education_Marvin,power_active_kw,seasonal_naive_168h,10.5799,36.43,0.0
Rat_education_Marvin,power_active_kw,ridge_regression,9.3957,27.82,-23.63
Rat_education_Mavis,power_active_kw,seasonal_naive_168h,75.7885,179.31,0.0
Rat_education_Mavis,power_active_kw,ridge_regression,57.9055,118.2,-34.08
Rat_education_Meghan,power_active_kw,seasonal_naive_168h,6.646,26.12,0.0
Rat_education_Meghan,power_active_kw,ridge_regression,6.9353,22.72,-13.03
Rat_education_Milagros,power_active_kw,seasonal_naive_168h,11.0803,22.66,0.0
Rat_education_Milagros,power_active_kw,ridge_regression,11.2327,18.41,-18.75
Rat_education_Mona,power_active_kw,seasonal_naive_168h,7.4788,15.8,0.0
Rat_education_Mona,power_active_kw,ridge_regression,7.919,15.05,-4.72
Rat_education_Morton,power_active_kw,seasonal_naive_168h,16.6137,19.62,0.0
Rat_education_Morton,power_active_kw,ridge_regression,13.8043,15.2,-22.54
Rat_education_Mose,power_active_kw,seasonal_naive_168h,7.7885,26.91,0.0
Rat_education_Mose,power_active_kw,ridge_regression,7.8432,24.76,-7.99
Rat_education_Nellie,power_active_kw,seasonal_naive_168h,33.791,19.04,0.0
Rat_education_Nellie,power_active_kw,ridge_regression,40.1749,16.02,-15.84
Rat_education_Nona,power_active_kw,seasonal_naive_168h,17.593,34.8,0.0
Rat_education_Nona,power_active_kw,ridge_regression,10.9835,20.66,-40.63
Rat_education_Nydia,power_active_kw,seasonal_naive_168h,20.5882,18.11,0.0
Rat_education_Nydia,power_active_kw,ridge_regression,15.2556,13.51,-25.43
Rat_education_Pat,power_active_kw,seasonal_naive_168h,0.602,2.12,0.0
Rat_education_Pat,power_active_kw,ridge_regression,3.4346,8.0,277.96
Rat_education_Patty,power_active_kw,seasonal_naive_168h,5.4514,22.94,0.0
Rat_education_Patty,power_active_kw,ridge_regression,6.1735,20.44,-10.89
Rat_education_Paula,power_active_kw,seasonal_naive_168h,22.8937,23.27,0.0
Rat_education_Paula,power_active_kw,ridge_regression,15.0565,15.09,-35.17
