building_id,metric,model,MAE,MAPE,n_obs
Rat_education_Lee,power_active_kw,seasonal_naive_168h,55.8915,15.3348,1752
Rat_education_Leonardo,power_active_kw,hour_of_week_profile,38.349,43.6731,1649
Rat_education_Leonardo,power_active_kw,seasonal_naive_168h,20.5016,25.8058,1648
Rat_education_Lincoln,power_active_kw,hour_of_week_profile,31.9066,25.8113,1743
Rat_education_Lincoln,power_active_kw,seasonal_naive_168h,16.9645,11.575,1743
Rat_education_Liz,power_active_kw,hour_of_week_profile,27.0222,23.813,1742
Rat_education_Liz,power_active_kw,seasonal_naive_168h,20.5575,19.8809,1741
Rat_education_Lonnie,power_active_kw,hour_of_week_profile,15.6648,34.8877,1742
Rat_education_Lonnie,power_active_kw,seasonal_naive_168h,8.5211,18.3817,1741
Rat_education_Lynn,power_active_kw,hour_of_week_profile,17.7754,17.3865,1747
Rat_education_Lynn,power_active_kw,seasonal_naive_168h,18.8316,17.4005,1746
Rat_education_Marcos,power_active_kw,hour_of_week_profile,136.8907,68.3921,1712
Rat_education_Marcos,power_active_kw,seasonal_naive_168h,28.2522,12.9654,1679
Rat_education_Marianna,power_active_kw,hour_of_week_profile,13.2691,24.7181,1738
Rat_education_Marianna,power_active_kw,seasonal_naive_168h,11.1979,18.2738,1737
Rat_education_Maricela,power_active_kw,hour_of_week_profile,27.4811,27.4128,1655
Rat_education_Maricela,power_active_kw,seasonal_naive_168h,19.5914,18.6057,1654
Rat_education_Marvin,power_active_kw,hour_of_week_profile,10.5154,26.3175,1733
Rat_education_Marvin,power_active_kw,seasonal_naive_168h,10.5698,24.8749,1732
Rat_education_Mavis,power_active_kw,hour_of_week_profile,60.9267,293.1166,494
Rat_education_Mavis,power_active_kw,seasonal_naive_168h,77.0316,70.8069,476
Rat_education_Meghan,power_active_kw,hour_of_week_profile,13.7816,39.254,1747
Rat_education_Meghan,power_active_kw,seasonal_naive_168h,6.6385,17.5117,1746
Rat_education_Milagros,power_active_kw,hour_of_week_profile,26.8528,38.7473,1666
Rat_education_Milagros,power_active_kw,seasonal_naive_168h,11.0704,13.1116,1665
Rat_education_Mona,power_active_kw,hour_of_week_profile,10.7543,15.0268,1742
Rat_education_Mona,power_active_kw,seasonal_naive_168h,7.4718,10.013,1741
Rat_education_Morton,power_active_kw,hour_of_week_profile,29.5055,27.2232,1747
Rat_education_Morton,power_active_kw,seasonal_naive_168h,16.6021,14.5916,1746
Rat_education_Mose,power_active_kw,hour_of_week_profile,36.1212,95.5693,1742
Rat_education_Mose,power_active_kw,seasonal_naive_168h,7.7836,19.5863,1741
Rat_education_Nellie,power_active_kw,hour_of_week_profile,110.9642,43.1609,1747
Rat_education_Nellie,power_active_kw,seasonal_naive_168h,33.7598,16.6697,1746
Rat_education_Nona,power_active_kw,hour_of_week_profile,25.8848,37.7116,1738
Rat_education_Nona,power_active_kw,seasonal_naive_168h,17.593,25.0043,1738
Rat_education_Nydia,power_active_kw,hour_of_week_profile,21.6246,14.7562,1723
Rat_education_Nydia,power_active_kw,seasonal_naive_168h,20.5819,13.3883,1722
Rat_education_Pat,power_active_kw,hour_of_week_profile,55.3377,112.9132,1716
Rat_education_Pat,power_active_kw,seasonal_naive_168h,0.6079,1.2442,1704
Rat_education_Patty,power_active_kw,hour_of_week_profile,76.2884,189.4828,1738
Rat_education_Patty,power_active_kw,seasonal_naive_168h,5.4514,12.0572,1738
Rat_education_Paula,power_active_kw,hour_of_week_profile,24.669,19.1582,1718
Rat_education_Paula,power_active_kw,seasonal_naive_168h,22.8864,17.3742,1717
Rat_education_Renee,power_active_kw,hour_of_week_profile,17.7548,108.7963,1742
Rat_education_Renee,power_active_kw,seasonal_naive_168h,3.3577,19.8506,1741
Rat_education_Robyn,power_active_kw,hour_of_week_profile,36.7147,28.7327,1747
Rat_education_Robyn,power_active_kw,seasonal_naive_168h,25.2954,16.806,1746
Rat_education_Rogelio,power_active_kw,hour_of_week_profile,24.4497,19.7069,1742
Rat_education_Rogelio,power_active_kw,seasonal_naive_168h,19.9751,14.5739,1741
Rat_education_Rosalyn,power_active_kw,hour_of_week_profile,11.096,18.086,1742
Rat_education_Rosalyn,power_active_kw,seasonal_naive_168h,11.8515,18.4823,1741
Rat_education_Royal,power_active_kw,hour_of_week_profile,13.3583,23.7885,1747
Rat_education_Royal,power_active_kw,seasonal_naive_168h,5.0994,8.4469,1746
Rat_education_Salvatore,power_active_kw,hour_of_week_profile,16.1767,20.6692,1742
Rat_education_Salvatore,power_active_kw,seasonal_naive_168h,9.1911,11.4742,1741
Rat_education_Shellie,power_active_kw,hour_of_week_profile,25.1946,47.2401,1742
Rat_education_Shellie,power_active_kw,seasonal_naive_168h,8.2581,14.8287,1741
Rat_education_Sherwood,power_active_kw,hour_of_week_profile,18.9601,24.6551,1738
Rat_education_Sherwood,power_active_kw,seasonal_naive_168h,12.6164,14.632,1737
Rat_education_Sina,power_active_kw,hour_of_week_profile,57.7276,25.8799,1738
Rat_education_Sina,power_active_kw,seasonal_naive_168h,30.9824,14.1999,1737
Rat_education_Stuart,power_active_kw,hour_of_week_profile,12.4619,25.0647,1738
Rat_education_Stuart,power_active_kw,seasonal_naive_168h,12.6272,23.6868,1737
Rat_education_Tania,power_active_kw,hour_of_week_profile,59.6836,207.71,1738
Rat_education_Tania,power_active_kw,seasonal_naive_168h,48.5015,273.3555,1737
Rat_education_Terese,power_active_kw,hour_of_week_profile,13.0814,13.383,1742
Rat_education_Terese,power_active_kw,seasonal_naive_168h,12.428,12.1214,1741
Rat_education_Theo,power_active_kw,hour_of_week_profile,165.3517,136.073,1752
Rat_education_Theo,power_active_kw,seasonal_naive_168h,46.5397,71.0542,1752
Rat_education_Tim,power_active_kw,hour_of_week_profile,13.1093,31.1879,1747
Rat_education_Tim,power_active_kw,seasonal_naive_168h,6.2705,13.6373,1746
Rat_education_Ulrike,power_active_kw,hour_of_week_profile,19.5852,18.2027,1747
Rat_education_Ulrike,power_active_kw,seasonal_naive_168h,17.3933,15.724,1746
Rat_education_Verna,power_active_kw,hour_of_week_profile,15.7733,25.0943,1737
Rat_education_Verna,power_active_kw,seasonal_naive_168h,10.7858,15.7983,1736
Rat_education_Vicky,power_active_kw,hour_of_week_profile,51.3051,163.3807,1679
Rat_education_Vicky,power_active_kw,seasonal_naive_168h,28.9105,144.3988,1647
Rat_education_Willie,power_active_kw,hour_of_week_profile,98.403,71.1456,1742
Rat_education_Willie,power_active_kw,seasonal_naive_168h,26.6649,14.7816,1741
Rat_education_Wilmer,power_active_kw,hour_of_week_profile,20.4279,23.1755,1738
Rat_education_Wilmer,power_active_kw,seasonal_naive_168h,21.8794,22.1934,1737
Rat_education_Winnie,power_active_kw,hour_of_week_profile,34.5691,37.7931,1742
Rat_education_Winnie,power_active_kw,seasonal_naive_168h,17.7681,19.2786,1741
Rat_education_Yu,power_active_kw,hour_of_week_profile,12.7697,14.1943,1742
Rat_education_Yu,power_active_kw,seasonal_naive_168h,15.0552,17.4932,1741
Rat_education_Zina,power_active_kw,hour_of_week_profile,10.2276,26.8696,1733
Rat_education_Zina,power_active_kw,seasonal_naive_168h,5.8077,15.1763,1732
Rat_education_Zoe,power_active_kw,hour_of_week_profile,15.0019,15.8289,1742
Rat_education_Zoe,power_active_kw,seasonal_naive_168h,18.2183,18.8799,1741
Rat_office_Adele,power_active_kw,hour_of_week_profile,101.1266,18.1123,1747
Rat_office_Adele,power_active_kw,seasonal_naive_168h,110.1042,22.4655,1747
Rat_office_Annis,power_active_kw,hour_of_week_profile,7.6867,28.9428,1742
Rat_office_Annis,power_active_kw,seasonal_naive_168h,2.3385,8.5362,1741
Rat_office_Arron,power_active_kw,hour_of_week_profile,11.4469,23.5761,1739
Rat_office_Arron,power_active_kw,seasonal_naive_168h,5.3581,10.787,1722
Rat_office_Avis,power_active_kw,hour_of_week_profile,216.8975,21.7578,1752
Rat_office_Avis,power_active_kw,seasonal_naive_168h,264.6021,23.1599,1751
Rat_office_Chris,power_active_kw,hour_of_week_profile,142.2498,17.7447,1133
Rat_office_Chris,power_active_kw,seasonal_naive_168h,71.1273,8.2323,965
Rat_office_Colby,power_active_kw,hour_of_week_profile,185.7344,291.8096,1752
Rat_office_Colby,power_active_kw,seasonal_naive_168h,262.5242,314.1667,1751
Rat_office_Craig,power_active_kw,hour_of_week_profile,46.772,25.0367,1738
Rat_office_Craig,power_active_kw,seasonal_naive_168h,11.3284,6.0621,1737
Rat_office_Jacinta,power_active_kw,hour_of_week_profile,40.1722,20.8529,1738
Rat_office_Jacinta,power_active_kw,seasonal_naive_168h,21.9933,10.8116,1737
Rat_office_Jamal,power_active_kw,hour_of_week_profile,306.671,75.2673,1752
Rat_office_Jamal,power_active_kw,seasonal_naive_168h,78.0334,20.592,1751
Rat_office_Jeannie,power_active_kw,hour_of_week_profile,16.6964,65.0667,1742
Rat_office_Jeannie,power_active_kw,seasonal_naive_168h,6.4677,19.6662,1741
Rat_office_Jessica,power_active_kw,hour_of_week_profile,71.4639,12.0841,1712
Rat_office_Jessica,power_active_kw,seasonal_naive_168h,72.2798,11.5589,1679
Rat_office_Jill,power_active_kw,hour_of_week_profile,288.7875,1369.3829,1709
Rat_office_Jill,power_active_kw,seasonal_naive_168h,222.2054,1057.6796,1660
Rat_office_Kasey,power_active_kw,hour_of_week_profile,22.775,29.8493,1738
Rat_office_Kasey,power_active_kw,seasonal_naive_168h,18.4768,22.491,1737
Rat_office_Lora,power_active_kw,hour_of_week_profile,94.467,31.9661,1747
Rat_office_Lora,power_active_kw,seasonal_naive_168h,81.0061,20.2748,1747
Rat_office_Loyd,power_active_kw,hour_of_week_profile,9.446,22.3494,1747
Rat_office_Loyd,power_active_kw,seasonal_naive_168h,7.6393,16.7726,1746
Rat_office_Mei,power_active_kw,hour_of_week_profile,5.7189,45.072,1742
Rat_office_Mei,power_active_kw,seasonal_naive_168h,2.3928,15.4732,1741
Rat_office_Olivia,power_active_kw,hour_of_week_profile,8.7432,17.0194,1742
Rat_office_Olivia,power_active_kw,seasonal_naive_168h,8.6852,17.4998,1741
Rat_office_Ramiro,power_active_kw,hour_of_week_profile,6.9516,19.3639,1712
Rat_office_Ramiro,power_active_kw,seasonal_naive_168h,0.8983,2.6152,1679
Rat_office_Randy,power_active_kw,hour_of_week_profile,22.4211,29.1967,1742
Rat_office_Randy,power_active_kw,seasonal_naive_168h,8.5965,11.0561,1741
Rat_office_Ronald,power_active_kw,hour_of_week_profile,11.3133,35.2172,1746
Rat_office_Ronald,power_active_kw,seasonal_naive_168h,12.6583,35.6873,1745
Rat_office_Rosemary,power_active_kw,hour_of_week_profile,3.0414,20.6309,1742
Rat_office_Rosemary,power_active_kw,seasonal_naive_168h,2.9164,20.4063,1741
Rat_office_Sammy,power_active_kw,hour_of_week_profile,12.7537,29.7194,1746
Rat_office_Sammy,power_active_kw,seasonal_naive_168h,12.7915,24.7671,1741
Rat_office_Tracy,power_active_kw,hour_of_week_profile,5.4871,36.6117,1742
Rat_office_Tracy,power_active_kw,seasonal_naive_168h,1.8943,11.9028,1741
Robin_education_Audrea,power_active_kw,hour_of_week_profile,78.0133,43.9269,1752
Robin_education_Audrea,power_active_kw,seasonal_naive_168h,37.3709,19.8219,1752
Robin_education_Billi,power_active_kw,hour_of_week_profile,7.2572,22.1888,1752
Robin_education_Billi,power_active_kw,seasonal_naive_168h,5.0177,16.945,1752
Robin_education_Cecilia,power_active_kw,hour_of_week_profile,17.9873,42.6324,1752
Robin_education_Cecilia,power_active_kw,seasonal_naive_168h,8.684,20.9668,1752
Robin_education_Della,power_active_kw,hour_of_week_profile,2.1118,40.1857,1752
Robin_education_Della,power_active_kw,seasonal_naive_168h,1.8946,44.8734,1752
Robin_education_Derick,power_active_kw,hour_of_week_profile,48.7981,9.2686,1752
Robin_education_Derick,power_active_kw,seasonal_naive_168h,41.8941,8.5158,1752
Robin_education_Derrick,power_active_kw,hour_of_week_profile,27.9042,7.3432,1752
Robin_education_Derrick,power_active_kw,seasonal_naive_168h,24.4933,6.6367,1752
Robin_education_Jasper,power_active_kw,hour_of_week_profile,12.8047,7.5028,1752
Robin_education_Jasper,power_active_kw,seasonal_naive_168h,10.9235,6.7386,1752
Robin_education_Julius,power_active_kw,hour_of_week_profile,49.1775,12.6719,1752
Robin_education_Julius,power_active_kw,seasonal_naive_168h,31.8856,8.955,1752
Robin_education_Karyl,power_active_kw,hour_of_week_profile,14.0853,17.3125,1752
Robin_education_Karyl,power_active_kw,seasonal_naive_168h,11.0571,13.2548,1752
Robin_education_Kiera,power_active_kw,hour_of_week_profile,14.4606,15.4379,1752
Robin_education_Kiera,power_active_kw,seasonal_naive_168h,10.58,14.4479,1752
Robin_education_Kristopher,power_active_kw,hour_of_week_profile,11.7528,8.4091,1752
Robin_education_Kristopher,power_active_kw,seasonal_naive_168h,12.9569,9.7509,1752
Robin_education_Lashandra,power_active_kw,hour_of_week_profile,17.1149,18.2949,1752
Robin_education_Lashandra,power_active_kw,seasonal_naive_168h,14.9496,15.7973,1752
Robin_education_Leslie,power_active_kw,hour_of_week_profile,72.9844,9.6551,1752
Robin_education_Leslie,power_active_kw,seasonal_naive_168h,58.5318,7.5482,1752
Robin_education_Lizbeth,power_active_kw,hour_of_week_profile,7.0644,6.2628,1752
Robin_education_Lizbeth,power_active_kw,seasonal_naive_168h,8.5507,7.4615,1752
Robin_education_Madeline,power_active_kw,hour_of_week_profile,17.1085,5.0596,1752
Robin_education_Madeline,power_active_kw,seasonal_naive_168h,15.4713,4.5411,1752
Robin_education_Margarito,power_active_kw,hour_of_week_profile,68.9559,15.2748,1752
Robin_education_Margarito,power_active_kw,seasonal_naive_168h,29.7311,6.431,1752
Robin_education_Megan,power_active_kw,hour_of_week_profile,19.5977,7.5134,1752
Robin_education_Megan,power_active_kw,seasonal_naive_168h,20.9543,8.1556,1752
Robin_education_Mercedes,power_active_kw,hour_of_week_profile,36.1553,17.7944,1752
Robin_education_Mercedes,power_active_kw,seasonal_naive_168h,35.177,16.3868,1752
Robin_education_So,power_active_kw,hour_of_week_profile,35.6269,8.0805,1752
Robin_education_So,power_active_kw,seasonal_naive_168h,22.4043,5.0826,1752
Robin_education_Takako,power_active_kw,hour_of_week_profile,144.8377,397.4072,1752
Robin_education_Takako,power_active_kw,seasonal_naive_168h,4.9048,12.7864,1752
Robin_education_Terrance,power_active_kw,hour_of_week_profile,17.921,7.1838,1752
Robin_education_Terrance,power_active_kw,seasonal_naive_168h,15.5071,6.332,1752
Robin_education_Zenia,power_active_kw,hour_of_week_profile,25.014,12.3827,1752
Robin_education_Zenia,power_active_kw,seasonal_naive_168h,9.4307,4.5684,1752
Robin_office_Addie,power_active_kw,hour_of_week_profile,4.5989,36.9301,1752
Robin_office_Addie,power_active_kw,seasonal_naive_168h,3.2537,22.5049,1752
Robin_office_Adolph,power_active_kw,hour_of_week_profile,4.5123,22.7771,1752
Robin_office_Adolph,power_active_kw,seasonal_naive_168h,3.1771,14.5965,1752
Robin_office_Antonina,power_active_kw,hour_of_week_profile,30.8958,8.5958,1752
Robin_office_Antonina,power_active_kw,seasonal_naive_168h,19.2033,5.2641,1752
Robin_office_Dina,power_active_kw,hour_of_week_profile,6.0342,23.3951,1752
Robin_office_Dina,power_active_kw,seasonal_naive_168h,3.7754,13.5135,1752
Robin_office_Donald,power_active_kw,hour_of_week_profile,22.8768,12.9364,1752
Robin_office_Donald,power_active_kw,seasonal_naive_168h,20.6117,12.6963,1752
Robin_office_Gayle,power_active_kw,hour_of_week_profile,12.3647,24.8802,1752
Robin_office_Gayle,power_active_kw,seasonal_naive_168h,8.5583,19.4753,1752
Robin_office_Lindsay,power_active_kw,hour_of_week_profile,6.2142,9.7469,1752
Robin_office_Lindsay,power_active_kw,seasonal_naive_168h,6.1701,10.3491,1752
Robin_office_Maryann,power_active_kw,hour_of_week_profile,21.395,10.5656,1752
Robin_office_Maryann,power_active_kw,seasonal_naive_168h,15.365,7.3327,1752
Robin_office_Sammie,power_active_kw,hour_of_week_profile,10.231,14.5465,1752
Robin_office_Sammie,power_active_kw,seasonal_naive_168h,9.3212,12.1336,1752
Robin_office_Saul,power_active_kw,hour_of_week_profile,23.4738,58.0057,1752
Robin_office_Saul,power_active_kw,seasonal_naive_168h,7.5088,20.0445,1752
Robin_office_Serena,power_active_kw,hour_of_week_profile,11.9742,29.1688,1752
Robin_office_Serena,power_active_kw,seasonal_naive_168h,7.1304,19.3449,1752
Robin_office_Shirlene,power_active_kw,hour_of_week_profile,5.8428,22.6719,1752
Robin_office_Shirlene,power_active_kw,seasonal_naive_168h,4.9261,20.164,1752
Robin_office_Soledad,power_active_kw,hour_of_week_profile,3.4448,19.4828,1752
Robin_office_Soledad,power_active_kw,seasonal_naive_168h,3.2364,21.9031,1750
Robin_office_Victor,power_active_kw,hour_of_week_profile,8.7075,15.0922,1752
Robin_office_Victor,power_active_kw,seasonal_naive_168h,6.7874,13.5898,1752
Robin_office_Wai,power_active_kw,hour_of_week_profile,55.3848,31.9623,1752
Robin_office_Wai,power_active_kw,seasonal_naive_168h,2.3377,1.702,1752
Robin_office_Zelma,power_active_kw,hour_of_week_profile,10.7388,13.4958,1752
Robin_office_Zelma,power_active_kw,seasonal_naive_168h,8.3297,10.3487,1752
Wolf_education_Anisa,power_active_kw,hour_of_week_profile,100.2382,46.6325,1752
Wolf_education_Anisa,power_active_kw,seasonal_naive_168h,111.8315,50.5319,1751
Wolf_education_Arnulfo,power_active_kw,hour_of_week_profile,10.3192,31.0607,1752
Wolf_education_Arnulfo,power_active_kw,seasonal_naive_168h,11.8487,37.8179,1751
Wolf_education_Bobby,power_active_kw,hour_of_week_profile,28.4775,29.1456,1752
Wolf_education_Bobby,power_active_kw,seasonal_naive_168h,34.5605,36.6866,1751
Wolf_education_Cheryl,power_active_kw,hour_of_week_profile,30.6074,24.3059,1752
Wolf_education_Cheryl,power_active_kw,seasonal_naive_168h,35.9335,29.0655,1751
Wolf_education_Clarissa,power_active_kw,hour_of_week_profile,8.2971,16.4074,1752
Wolf_education_Clarissa,power_active_kw,seasonal_naive_168h,9.7695,19.531,1751
Wolf_education_Cody,power_active_kw,hour_of_week_profile,16.0337,92.1541,1752
Wolf_education_Cody,power_active_kw,seasonal_naive_168h,20.5557,125.866,1751
Wolf_education_Dolores,power_active_kw,hour_of_week_profile,9.9486,26.9883,1752
Wolf_education_Dolores,power_active_kw,seasonal_naive_168h,11.4703,31.9774,1751
Wolf_education_Dorris,power_active_kw,hour_of_week_profile,38.6145,12.8393,1752
Wolf_education_Dorris,power_active_kw,seasonal_naive_168h,41.4862,13.5634,1751
Wolf_education_Eulalia,power_active_kw,hour_of_week_profile,19.0719,38.2354,1752
Wolf_education_Eulalia,power_active_kw,seasonal_naive_168h,20.7686,38.2026,1751
Wolf_education_Joaquin,power_active_kw,hour_of_week_profile,5.9127,8.4805,1752
Wolf_education_Joaquin,power_active_kw,seasonal_naive_168h,7.1381,10.0456,1751
Wolf_education_Josefa,power_active_kw,hour_of_week_profile,2.4242,34.867,1752
Wolf_education_Josefa,power_active_kw,seasonal_naive_168h,2.8624,40.3363,1751
Wolf_education_Katie,power_active_kw,hour_of_week_profile,4.9001,21.4243,1752
Wolf_education_Katie,power_active_kw,seasonal_naive_168h,5.8025,24.0913,1751
Wolf_education_Laurinda,power_active_kw,hour_of_week_profile,44.4016,29.0912,1752
Wolf_education_Laurinda,power_active_kw,seasonal_naive_168h,44.9297,25.7386,1751
Wolf_education_Loren,power_active_kw,hour_of_week_profile,35.4588,15.9052,1752
Wolf_education_Loren,power_active_kw,seasonal_naive_168h,43.1288,19.2479,1751
Wolf_education_Miguel,power_active_kw,hour_of_week_profile,9.2462,29.0782,1752
Wolf_education_Miguel,power_active_kw,seasonal_naive_168h,11.1368,35.0139,1751
Wolf_education_Roderick,power_active_kw,hour_of_week_profile,1.9917,85.2518,1752
Wolf_education_Roderick,power_active_kw,seasonal_naive_168h,1.7673,71.4004,1751
Wolf_education_Tammie,power_active_kw,hour_of_week_profile,11.1036,14.4847,1752
Wolf_education_Tammie,power_active_kw,seasonal_naive_168h,11.8149,14.8703,1751
Wolf_education_Tori,power_active_kw,hour_of_week_profile,58.5244,18.4148,1752
Wolf_education_Tori,power_active_kw,seasonal_naive_168h,63.3929,18.7982,1751
Wolf_education_Ursula,power_active_kw,hour_of_week_profile,27.5484,27.0467,1752
Wolf_education_Ursula,power_active_kw,seasonal_naive_168h,30.1831,26.8488,1751
Wolf_education_Vivian,power_active_kw,hour_of_week_profile,18.7743,26.7946,1752
Wolf_education_Vivian,power_active_kw,seasonal_naive_168h,23.1573,35.5404,1751
Wolf_office_Bobbie,power_active_kw,hour_of_week_profile,5.0387,21.0849,1752
Wolf_office_Bobbie,power_active_kw,seasonal_naive_168h,6.1086,24.5748,1751
Wolf_office_Cary,power_active_kw,hour_of_week_profile,27.906,12.2187,1751
Wolf_office_Cary,power_active_kw,seasonal_naive_168h,32.8894,14.011,1750
Wolf_office_Darleen,power_active_kw,hour_of_week_profile,7.8751,21.6049,1752
Wolf_office_Darleen,power_active_kw,seasonal_naive_168h,8.8978,23.6517,1751
Wolf_office_Elisabeth,power_active_kw,hour_of_week_profile,7.3022,5.6516,1752
Wolf_office_Elisabeth,power_active_kw,seasonal_naive_168h,9.232,7.1193,1751
Wolf_office_Emanuel,power_active_kw,hour_of_week_profile,4.0609,33.8315,1752
Wolf_office_Emanuel,power_active_kw,seasonal_naive_168h,4.7742,40.5971,1751
Wolf_office_Haydee,power_active_kw,hour_of_week_profile,3.4985,47.8823,1752
Wolf_office_Haydee,power_active_kw,seasonal_naive_168h,4.4728,66.3301,1751
Wolf_office_Joana,power_active_kw,hour_of_week_profile,2.8026,21.6845,1752
Wolf_office_Joana,power_active_kw,seasonal_naive_168h,3.2335,26.1317,1751
Wolf_office_Nadia,power_active_kw,hour_of_week_profile,9.3334,13.1941,1752
Wolf_office_Nadia,power_active_kw,seasonal_naive_168h,12.0435,16.599,1751
Wolf_office_Rochelle,power_active_kw,hour_of_week_profile,4.8149,34.8116,1752
Wolf_office_Rochelle,power_active_kw,seasonal_naive_168h,5.5078,39.4824,1749
Bobcat_education_Alissa,cooling_kw,hour_of_week_profile,19.7721,52.0907,1748
Bobcat_education_Alissa,cooling_kw,seasonal_naive_168h,4.6361,52.0178,1746
Bobcat_education_Angela,cooling_kw,hour_of_week_profile,65.0095,134.3637,1749
Bobcat_education_Angela,cooling_kw,seasonal_naive_168h,45.6918,72.5023,1747
Bobcat_education_Dylan,cooling_kw,hour_of_week_profile,0.22,98.8153,1748
Bobcat_education_Dylan,cooling_kw,seasonal_naive_168h,0.0969,68.3249,1746
Bobcat_education_Jayne,cooling_kw,hour_of_week_profile,0.0003,0.0,1751
Bobcat_education_Jayne,cooling_kw,seasonal_naive_168h,0.0003,0.0,1749
Bobcat_education_Miki,cooling_kw,hour_of_week_profile,59.8797,65.6456,1750
Bobcat_education_Miki,cooling_kw,seasonal_naive_168h,76.4305,83.4817,1748
Bobcat_education_Rosalva,cooling_kw,hour_of_week_profile,32.5242,70.5857,1739
Bobcat_education_Rosalva,cooling_kw,seasonal_naive_168h,28.7866,63.6752,1686
Bull_education_Annette,cooling_kw,hour_of_week_profile,268.694,237.1424,1749
Bull_education_Annette,cooling_kw,seasonal_naive_168h,182.0628,114.0685,1738
Bull_education_Antonia,cooling_kw,hour_of_week_profile,436.3904,94.6162,1749
Bull_education_Antonia,cooling_kw,seasonal_naive_168h,270.9109,48.2313,1736
Bull_education_Arthur,cooling_kw,hour_of_week_profile,176.7975,112.6792,1749
Bull_education_Arthur,cooling_kw,seasonal_naive_168h,145.2791,69.5347,1735
Bull_education_Barry,cooling_kw,hour_of_week_profile,838.7994,2317.4807,1750
Bull_education_Barry,cooling_kw,seasonal_naive_168h,644.6298,945.4154,1741
Bull_education_Bernice,cooling_kw,hour_of_week_profile,521.8193,22647.2441,1750
Bull_education_Bernice,cooling_kw,seasonal_naive_168h,354.2813,6855.8936,1741
Bull_education_Brain,cooling_kw,hour_of_week_profile,490.1835,175.5181,1750
Bull_education_Brain,cooling_kw,seasonal_naive_168h,302.6849,75.8518,1738
Bull_education_Brenda,cooling_kw,hour_of_week_profile,247.3344,135.7743,1750
Bull_education_Brenda,cooling_kw,seasonal_naive_168h,194.8062,77.5059,1740
Bull_education_Bryon,cooling_kw,hour_of_week_profile,62.4166,6481.3042,1750
Bull_education_Bryon,cooling_kw,seasonal_naive_168h,32.2339,1562.2738,1742
Bull_education_Carl,cooling_kw,hour_of_week_profile,674.1459,141.9453,1750
Bull_education_Carl,cooling_kw,seasonal_naive_168h,451.0577,65.9029,1740
Bull_education_Clarita,cooling_kw,hour_of_week_profile,352.2879,188.2539,1750
Bull_education_Clarita,cooling_kw,seasonal_naive_168h,304.7725,110.77,1740
Bull_education_Dan,cooling_kw,hour_of_week_profile,266.1076,129.0416,1749
Bull_education_Dan,cooling_kw,seasonal_naive_168h,184.2625,68.922,1735
Bull_education_Dania,cooling_kw,hour_of_week_profile,91.9337,356.2327,1750
Bull_education_Dania,cooling_kw,seasonal_naive_168h,56.2073,130.8268,1739
Bull_education_Delia,cooling_kw,hour_of_week_profile,2402.095,452.7582,1750
Bull_education_Delia,cooling_kw,seasonal_naive_168h,2010.0601,222.3257,1741
Bull_education_Dora,cooling_kw,hour_of_week_profile,146.1772,783.2031,1750
Bull_education_Dora,cooling_kw,seasonal_naive_168h,141.9969,381.0238,1741
Bull_education_Dottie,cooling_kw,hour_of_week_profile,2929.439,431.7725,1750
Bull_education_Dottie,cooling_kw,seasonal_naive_168h,1219.4698,125.0813,1741
Bull_education_Elva,cooling_kw,hour_of_week_profile,66.6685,76.322,1749
Bull_education_Elva,cooling_kw,seasonal_naive_168h,50.5799,47.3201,1734
Bull_education_Fabiola,cooling_kw,hour_of_week_profile,199.5828,2050.2756,1750
Bull_education_Fabiola,cooling_kw,seasonal_naive_168h,162.2511,1181.8387,1742
Bull_education_Geneva,cooling_kw,hour_of_week_profile,77.2978,2963.0618,1750
Bull_education_Geneva,cooling_kw,seasonal_naive_168h,49.9494,818.1797,1741
Bull_education_Genie,cooling_kw,hour_of_week_profile,242.3364,474.9351,1750
Bull_education_Genie,cooling_kw,seasonal_naive_168h,184.7734,202.5556,1740
Bull_education_Gregory,cooling_kw,hour_of_week_profile,84.9314,84.8323,1749
Bull_education_Gregory,cooling_kw,seasonal_naive_168h,49.9425,41.5503,1734
Bull_education_Hayley,cooling_kw,hour_of_week_profile,275.8112,2267.6536,1750
Bull_education_Hayley,cooling_kw,seasonal_naive_168h,200.1083,972.1849,1741
Bull_education_Jae,cooling_kw,hour_of_week_profile,577.3325,1917.4131,1750
Bull_education_Jae,cooling_kw,seasonal_naive_168h,459.577,925.1161,1741
Bull_education_Joseph,cooling_kw,hour_of_week_profile,175.8815,82.3468,1749
Bull_education_Joseph,cooling_kw,seasonal_naive_168h,144.2411,53.0009,1736
Bull_education_Juan,cooling_kw,hour_of_week_profile,417.7613,1880.1127,1750
Bull_education_Juan,cooling_kw,seasonal_naive_168h,325.4294,1266.6282,1739
Bull_education_Kendra,cooling_kw,hour_of_week_profile,536.1466,87.9899,1749
Bull_education_Kendra,cooling_kw,seasonal_naive_168h,449.0879,60.3012,1738
Bull_education_Krista,cooling_kw,hour_of_week_profile,377.9887,144.5628,1750
Bull_education_Krista,cooling_kw,seasonal_naive_168h,233.0492,69.5372,1740
Bull_education_Kristal,cooling_kw,hour_of_week_profile,724.1882,367.9747,1750
Bull_education_Kristal,cooling_kw,seasonal_naive_168h,510.3647,184.6647,1739
Bull_education_Lenny,cooling_kw,hour_of_week_profile,53.2432,289.3908,1750
Bull_education_Lenny,cooling_kw,seasonal_naive_168h,38.061,133.6739,1739
