entity_id,detector,start,end,duration_h,peak_score,peak_ts,scope,type,group,matches_label
Eagle_office_Lillian,profile_band+profile_band_sustained,2017-03-04 16:00:00,2017-03-05 10:00:00,19,11.882830567481607,2017-03-04 22:00:00,interval,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-03-05 10:00:00,2017-03-05 10:00:00,1,9.39533193951302,2017-03-05 10:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-03-11 17:00:00,2017-03-11 17:00:00,1,10.347881185887546,2017-03-11 17:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band_sustained+profile_band,2017-03-18 17:00:00,2017-03-18 19:00:00,3,10.377912570463822,2017-03-18 19:00:00,interval,after_hours,A,False
Eagle_office_Lillian,profile_band_sustained+profile_band,2017-03-28 01:00:00,2017-03-30 01:00:00,49,11.574762344528459,2017-03-29 14:00:00,interval,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-03-31 20:00:00,2017-03-31 20:00:00,1,9.433665512218454,2017-03-31 20:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band+profile_band_sustained,2017-04-04 11:00:00,2017-04-05 06:00:00,20,10.491133231156786,2017-04-04 11:00:00,interval,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-04-05 01:00:00,2017-04-05 01:00:00,1,14.727786305871774,2017-04-05 01:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-04-06 19:00:00,2017-04-06 20:00:00,2,11.539016081793891,2017-04-06 20:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-04-09 06:00:00,2017-04-09 06:00:00,1,9.856459449347613,2017-04-09 06:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-04-15 23:00:00,2017-04-16 00:00:00,2,34.02133225579872,2017-04-15 23:00:00,point,after_hours,A,True
Eagle_office_Lillian,profile_band_sustained+profile_band,2017-04-20 21:00:00,2017-04-23 06:00:00,58,15.90835948297413,2017-04-22 02:00:00,interval,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-04-21 02:00:00,2017-04-21 03:00:00,2,10.499287009217452,2017-04-21 03:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-04-23 02:00:00,2017-04-23 02:00:00,1,10.354894010982168,2017-04-23 02:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band_sustained+profile_band,2017-04-25 20:00:00,2017-04-28 08:00:00,61,11.369365190836673,2017-04-26 01:00:00,interval,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-04-27 20:00:00,2017-04-27 20:00:00,1,15.369701740100048,2017-04-27 20:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band_sustained+profile_band,2017-04-28 14:00:00,2017-05-01 08:00:00,67,17.975499767133808,2017-04-30 18:00:00,interval,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-04-28 20:00:00,2017-04-28 20:00:00,1,9.859439186731564,2017-04-28 20:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-04-30 02:00:00,2017-04-30 02:00:00,1,15.62306374903142,2017-04-30 02:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-05-25 07:00:00,2017-05-25 07:00:00,1,9.597113142157424,2017-05-25 07:00:00,point,spike,A,False
Eagle_office_Lillian,profile_band,2017-05-28 07:00:00,2017-05-28 07:00:00,1,11.338853953253023,2017-05-28 07:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-05-28 16:00:00,2017-05-28 16:00:00,1,21.56335484796687,2017-05-28 16:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-05-29 07:00:00,2017-05-29 07:00:00,1,12.040788595747719,2017-05-29 07:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-06-17 03:00:00,2017-06-17 03:00:00,1,11.134311959248217,2017-06-17 03:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-06-17 07:00:00,2017-06-17 08:00:00,2,12.766203395072367,2017-06-17 07:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-06-17 16:00:00,2017-06-17 16:00:00,1,13.201654833141076,2017-06-17 16:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-06-18 16:00:00,2017-06-18 16:00:00,1,11.907559749736508,2017-06-18 16:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band+profile_band_sustained,2017-07-26 13:00:00,2017-07-26 18:00:00,6,13.473366155133592,2017-07-26 16:00:00,interval,sustained_high,A,False
Eagle_office_Lillian,profile_band,2017-08-07 15:00:00,2017-08-07 15:00:00,1,12.013404768602546,2017-08-07 15:00:00,point,spike,A,False
Eagle_office_Lillian,profile_band,2017-08-11 02:00:00,2017-08-11 03:00:00,2,13.508774539980694,2017-08-11 02:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-08-11 14:00:00,2017-08-11 14:00:00,1,10.162007889951404,2017-08-11 14:00:00,point,spike,A,False
Eagle_office_Lillian,profile_band,2017-08-22 00:00:00,2017-08-22 00:00:00,1,13.771924895371933,2017-08-22 00:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-08-30 18:00:00,2017-08-30 18:00:00,1,11.547495054234428,2017-08-30 18:00:00,point,spike,A,False
Eagle_office_Lillian,profile_band,2017-08-31 14:00:00,2017-08-31 14:00:00,1,12.553125768622786,2017-08-31 14:00:00,point,spike,A,False
Eagle_office_Lillian,profile_band,2017-09-07 12:00:00,2017-09-07 12:00:00,1,12.204094214635694,2017-09-07 12:00:00,point,spike,A,False
Eagle_office_Lillian,profile_band,2017-09-07 15:00:00,2017-09-07 15:00:00,1,13.92431758679634,2017-09-07 15:00:00,point,spike,A,False
Eagle_office_Lillian,profile_band,2017-09-07 19:00:00,2017-09-07 19:00:00,1,10.427683486654393,2017-09-07 19:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-09-08 09:00:00,2017-09-08 09:00:00,1,12.055333179427258,2017-09-08 09:00:00,point,spike,A,False
Eagle_office_Lillian,profile_band,2017-09-08 19:00:00,2017-09-08 19:00:00,1,14.704651954443065,2017-09-08 19:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-09-10 18:00:00,2017-09-10 18:00:00,1,9.910833415063665,2017-09-10 18:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-09-13 19:00:00,2017-09-13 19:00:00,1,13.46745555147866,2017-09-13 19:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-09-14 14:00:00,2017-09-14 14:00:00,1,14.215997802936021,2017-09-14 14:00:00,point,spike,A,False
Eagle_office_Lillian,profile_band,2017-09-14 17:00:00,2017-09-14 17:00:00,1,14.313709501073264,2017-09-14 17:00:00,point,spike,A,False
Eagle_office_Lillian,profile_band_sustained+profile_band,2017-09-16 15:00:00,2017-09-16 20:00:00,6,12.62764658262207,2017-09-16 18:00:00,interval,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-09-16 15:00:00,2017-09-16 15:00:00,1,10.965667003969491,2017-09-16 15:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-09-17 03:00:00,2017-09-17 03:00:00,1,17.003477782016173,2017-09-17 03:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-09-22 21:00:00,2017-09-22 21:00:00,1,13.533212639356769,2017-09-22 21:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band_sustained+profile_band,2017-10-02 04:00:00,2017-10-07 16:00:00,133,51.48619992203189,2017-10-07 04:00:00,interval,after_hours,A,False
Eagle_office_Lillian,profile_band_sustained+profile_band,2017-10-09 05:00:00,2017-10-12 20:00:00,88,25.362977649663815,2017-10-09 17:00:00,interval,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-10-14 21:00:00,2017-10-14 21:00:00,1,11.15981037862061,2017-10-14 21:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-10-19 05:00:00,2017-10-19 05:00:00,1,11.319431089367805,2017-10-19 05:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-10-19 23:00:00,2017-10-20 00:00:00,2,9.528413408848667,2017-10-19 23:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band+profile_band_sustained,2017-10-20 23:00:00,2017-10-21 01:00:00,3,9.505736320796945,2017-10-20 23:00:00,interval,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-10-28 19:00:00,2017-10-28 20:00:00,2,11.35188457825396,2017-10-28 20:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-10-29 03:00:00,2017-10-29 03:00:00,1,12.394714693997964,2017-10-29 03:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-11-10 11:00:00,2017-11-10 12:00:00,2,12.349645437474091,2017-11-10 12:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-11-11 12:00:00,2017-11-11 12:00:00,1,9.708542912916359,2017-11-11 12:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-11-11 20:00:00,2017-11-11 21:00:00,2,14.344351338747595,2017-11-11 20:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-11-12 11:00:00,2017-11-12 11:00:00,1,14.399929089664642,2017-11-12 11:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band,2017-11-15 23:00:00,2017-11-15 23:00:00,1,9.455157770442584,2017-11-15 23:00:00,point,after_hours,A,False
Eagle_office_Lillian,profile_band_sustained+profile_band,2017-11-18 16:00:00,2017-11-19 00:00:00,9,11.221266360440358,2017-11-18 20:00:00,interval,after_hours,A,False
Eagle_office_Lillian,profile_band_sustained+profile_band,2017-12-16 06:00:00,2017-12-16 17:00:00,12,18.267326343786277,2017-12-16 11:00:00,interval,after_hours,A,True
Eagle_office_Patrice,profile_band+profile_band_sustained,2017-01-10 01:00:00,2017-01-10 05:00:00,5,8.81596263385126,2017-01-10 04:00:00,interval,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-01-28 01:00:00,2017-01-28 01:00:00,1,4.744064552297929,2017-01-28 01:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-02-18 16:00:00,2017-02-18 16:00:00,1,5.697131973713148,2017-02-18 16:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-02-19 16:00:00,2017-02-19 16:00:00,1,7.749174514619431,2017-02-19 16:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-02-20 12:00:00,2017-02-20 23:00:00,12,9.561464017815059,2017-02-20 17:00:00,interval,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-02-20 12:00:00,2017-02-20 12:00:00,1,5.014543117107832,2017-02-20 12:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-02-20 23:00:00,2017-02-20 23:00:00,1,10.000000872928421,2017-02-20 23:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-03-13 11:00:00,2017-03-13 11:00:00,1,6.408494180049042,2017-03-13 11:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band,2017-03-14 11:00:00,2017-03-14 11:00:00,1,7.489097333771417,2017-03-14 11:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band,2017-03-15 11:00:00,2017-03-15 11:00:00,1,9.025047972377852,2017-03-15 11:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-04-04 00:00:00,2017-04-04 05:00:00,6,14.654875957151226,2017-04-04 04:00:00,interval,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-04-22 12:00:00,2017-04-22 12:00:00,1,4.5421363217963675,2017-04-22 12:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-04-22 17:00:00,2017-04-22 17:00:00,1,4.306473899306098,2017-04-22 17:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-05-05 10:00:00,2017-05-05 10:00:00,1,6.264768460137634,2017-05-05 10:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band,2017-05-08 14:00:00,2017-05-08 14:00:00,1,5.217144466321182,2017-05-08 14:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band,2017-05-20 09:00:00,2017-05-20 09:00:00,1,4.805195146999141,2017-05-20 09:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-05-21 09:00:00,2017-05-21 09:00:00,1,5.557349442407132,2017-05-21 09:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-06-09 09:00:00,2017-06-09 09:00:00,1,5.046190314692555,2017-06-09 09:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band,2017-07-04 17:00:00,2017-07-04 17:00:00,1,5.5725819765776174,2017-07-04 17:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-07-04 21:00:00,2017-07-04 22:00:00,2,4.520850013913738,2017-07-04 21:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-07-24 09:00:00,2017-07-24 09:00:00,1,7.406144207859077,2017-07-24 09:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band,2017-07-25 07:00:00,2017-07-25 07:00:00,1,4.791667032297008,2017-07-25 07:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band,2017-08-01 02:00:00,2017-08-01 02:00:00,1,4.263293282955709,2017-08-01 02:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-08-02 00:00:00,2017-08-02 00:00:00,1,6.0022049151706875,2017-08-02 00:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-08-05 00:00:00,2017-08-05 00:00:00,1,5.628140376001349,2017-08-05 00:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-08-07 23:00:00,2017-08-08 00:00:00,2,4.681759134935643,2017-08-07 23:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-08-09 10:00:00,2017-08-09 10:00:00,1,4.599406424063245,2017-08-09 10:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band,2017-08-09 19:00:00,2017-08-09 19:00:00,1,4.935702610023884,2017-08-09 19:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-08-14 19:00:00,2017-08-14 19:00:00,1,4.2998804510426325,2017-08-14 19:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-08-17 13:00:00,2017-08-17 14:00:00,2,6.0208459759013095,2017-08-17 14:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band,2017-08-17 21:00:00,2017-08-17 21:00:00,1,5.092782875926224,2017-08-17 21:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-08-18 14:00:00,2017-08-18 15:00:00,2,8.081049084468125,2017-08-18 15:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band,2017-08-19 04:00:00,2017-08-19 04:00:00,1,4.36524760134043,2017-08-19 04:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-08-21 15:00:00,2017-08-21 15:00:00,1,5.616112919376014,2017-08-21 15:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-08-22 11:00:00,2017-08-22 21:00:00,11,9.800701975825286,2017-08-22 15:00:00,interval,sustained_high,A,False
Eagle_office_Patrice,profile_band,2017-08-22 20:00:00,2017-08-22 21:00:00,2,5.228952647153873,2017-08-22 20:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-08-23 12:00:00,2017-08-24 02:00:00,15,9.821882951653944,2017-08-23 21:00:00,interval,after_hours,A,False
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-08-24 12:00:00,2017-08-24 21:00:00,10,11.380881840705493,2017-08-24 17:00:00,interval,sustained_high,A,False
Eagle_office_Patrice,profile_band,2017-08-24 20:00:00,2017-08-24 20:00:00,1,5.167883805694951,2017-08-24 20:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-08-25 11:00:00,2017-08-25 17:00:00,7,5.360048366137296,2017-08-25 15:00:00,interval,sustained_high,A,False
Eagle_office_Patrice,profile_band,2017-08-25 11:00:00,2017-08-25 12:00:00,2,4.648399798617806,2017-08-25 12:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band_sustained,2017-08-26 01:00:00,2017-08-26 06:00:00,6,4.490655657770676,2017-08-26 06:00:00,interval,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-08-26 02:00:00,2017-08-26 03:00:00,2,8.317459348648313,2017-08-26 02:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-08-28 12:00:00,2017-08-28 21:00:00,10,16.041756169462165,2017-08-28 16:00:00,interval,sustained_high,A,True
Eagle_office_Patrice,profile_band,2017-08-28 12:00:00,2017-08-28 12:00:00,1,5.70782747744447,2017-08-28 12:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band,2017-08-29 12:00:00,2017-08-29 12:00:00,1,8.234244000818267,2017-08-29 12:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-08-29 12:00:00,2017-08-29 18:00:00,7,6.369339311674329,2017-08-29 17:00:00,interval,sustained_high,A,False
Eagle_office_Patrice,profile_band,2017-08-31 17:00:00,2017-08-31 17:00:00,1,4.270886437487054,2017-08-31 17:00:00,point,spike,A,False
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-09-04 10:00:00,2017-09-04 23:00:00,14,22.462561618706154,2017-09-04 17:00:00,interval,after_hours,A,False
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-09-10 15:00:00,2017-09-10 17:00:00,3,29.903880818391748,2017-09-10 16:00:00,interval,after_hours,A,True
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-10-09 10:00:00,2017-10-09 23:00:00,14,23.90954242206321,2017-10-09 16:00:00,interval,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-10-13 04:00:00,2017-10-13 04:00:00,1,4.725608428201149,2017-10-13 04:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-10-14 00:00:00,2017-10-14 04:00:00,5,4.9859449538719165,2017-10-14 04:00:00,interval,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-10-21 02:00:00,2017-10-21 02:00:00,1,4.573748627044541,2017-10-21 02:00:00,point,after_hours,A,False
Eagle_office_Patrice,profile_band,2017-10-26 10:00:00,2017-10-26 10:00:00,1,6.4293885211144115,2017-10-26 10:00:00,point,spike,A,True
Eagle_office_Patrice,profile_band+profile_band_sustained,2017-10-28 02:00:00,2017-10-28 21:00:00,20,4.872805795547604,2017-10-28 04:00:00,interval,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-10-28 07:00:00,2017-10-28 07:00:00,1,5.739312227357445,2017-10-28 07:00:00,point,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-10-28 11:00:00,2017-10-28 11:00:00,1,4.233161897922028,2017-10-28 11:00:00,point,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-10-28 18:00:00,2017-10-28 18:00:00,1,4.622529667616111,2017-10-28 18:00:00,point,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-11-01 09:00:00,2017-11-01 09:00:00,1,5.542720748673661,2017-11-01 09:00:00,point,spike,A,True
Eagle_office_Patrice,profile_band,2017-11-04 14:00:00,2017-11-04 14:00:00,1,4.392856640431109,2017-11-04 14:00:00,point,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-11-04 17:00:00,2017-11-04 17:00:00,1,4.583863676747627,2017-11-04 17:00:00,point,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-11-07 03:00:00,2017-11-07 04:00:00,2,4.882262197325727,2017-11-07 04:00:00,point,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-11-08 14:00:00,2017-11-08 14:00:00,1,5.146885054579186,2017-11-08 14:00:00,point,spike,A,True
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-11-08 14:00:00,2017-11-09 03:00:00,14,5.1208566979628625,2017-11-08 21:00:00,interval,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-11-09 14:00:00,2017-11-09 14:00:00,1,4.942844700371201,2017-11-09 14:00:00,point,spike,A,True
Eagle_office_Patrice,profile_band,2017-11-09 19:00:00,2017-11-09 19:00:00,1,4.291448364240422,2017-11-09 19:00:00,point,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-11-09 23:00:00,2017-11-09 23:00:00,1,4.309906871966528,2017-11-09 23:00:00,point,after_hours,A,True
Eagle_office_Patrice,profile_band_sustained+profile_band,2017-11-10 10:00:00,2017-11-11 05:00:00,20,21.65780344049061,2017-11-10 18:00:00,interval,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-11-11 04:00:00,2017-11-11 05:00:00,2,5.1047881742564405,2017-11-11 05:00:00,point,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-11-11 23:00:00,2017-11-11 23:00:00,1,4.926407893197442,2017-11-11 23:00:00,point,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-11-14 03:00:00,2017-11-14 03:00:00,1,6.995107289841562,2017-11-14 03:00:00,point,after_hours,A,True
Eagle_office_Patrice,profile_band,2017-12-25 14:00:00,2017-12-25 14:00:00,1,4.938805552046315,2017-12-25 14:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-01-27 13:00:00,2017-01-27 13:00:00,1,8.144905024450367,2017-01-27 13:00:00,point,spike,A,False
Eagle_office_Randolph,profile_band+profile_band_sustained,2017-01-29 08:00:00,2017-01-29 11:00:00,4,8.601803716894143,2017-01-29 08:00:00,interval,after_hours,A,True
Eagle_office_Randolph,profile_band,2017-02-17 09:00:00,2017-02-17 09:00:00,1,10.242148135941992,2017-02-17 09:00:00,point,spike,A,False
Eagle_office_Randolph,profile_band,2017-02-20 10:00:00,2017-02-20 11:00:00,2,12.325885956948845,2017-02-20 11:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band_sustained+profile_band,2017-02-20 19:00:00,2017-02-20 23:00:00,5,15.980847337627203,2017-02-20 23:00:00,interval,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-03-04 02:00:00,2017-03-04 02:00:00,1,8.800396297220066,2017-03-04 02:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-03-12 11:00:00,2017-03-12 11:00:00,1,11.595974927992495,2017-03-12 11:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-03-13 08:00:00,2017-03-13 09:00:00,2,10.620447917906871,2017-03-13 08:00:00,point,spike,A,False
Eagle_office_Randolph,profile_band,2017-03-14 08:00:00,2017-03-14 09:00:00,2,10.268777095334613,2017-03-14 08:00:00,point,spike,A,False
Eagle_office_Randolph,profile_band,2017-03-15 08:00:00,2017-03-15 09:00:00,2,10.404386438417085,2017-03-15 08:00:00,point,spike,A,False
Eagle_office_Randolph,profile_band,2017-03-16 08:00:00,2017-03-16 09:00:00,2,10.606269471321315,2017-03-16 08:00:00,point,spike,A,False
Eagle_office_Randolph,profile_band,2017-03-17 08:00:00,2017-03-17 09:00:00,2,11.172035979709776,2017-03-17 08:00:00,point,spike,A,False
Eagle_office_Randolph,profile_band,2017-03-26 02:00:00,2017-03-26 02:00:00,1,9.22935243844306,2017-03-26 02:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-04-25 09:00:00,2017-04-25 09:00:00,1,7.615768001537495,2017-04-25 09:00:00,point,spike,A,False
Eagle_office_Randolph,profile_band,2017-05-08 09:00:00,2017-05-08 09:00:00,1,10.103093444207005,2017-05-08 09:00:00,point,spike,A,False
Eagle_office_Randolph,profile_band,2017-05-29 12:00:00,2017-05-29 12:00:00,1,8.645400220635667,2017-05-29 12:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-06-24 01:00:00,2017-06-24 01:00:00,1,10.309120192444698,2017-06-24 01:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-06-24 12:00:00,2017-06-24 12:00:00,1,11.241204117543514,2017-06-24 12:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band_sustained+profile_band,2017-07-01 22:00:00,2017-07-02 12:00:00,15,8.678498566663176,2017-07-02 10:00:00,interval,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-07-01 23:00:00,2017-07-01 23:00:00,1,8.54650425692735,2017-07-01 23:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band_sustained+profile_band,2017-07-02 22:00:00,2017-07-03 09:00:00,12,8.565422306316169,2017-07-03 08:00:00,interval,after_hours,A,False
Eagle_office_Randolph,profile_band_sustained+profile_band,2017-07-04 01:00:00,2017-07-04 12:00:00,12,13.047934646382638,2017-07-04 10:00:00,interval,after_hours,A,False
Eagle_office_Randolph,profile_band_sustained+profile_band,2017-07-04 21:00:00,2017-07-05 09:00:00,13,8.43638901433172,2017-07-04 23:00:00,interval,after_hours,A,False
Eagle_office_Randolph,profile_band_sustained+profile_band,2017-07-06 02:00:00,2017-07-06 09:00:00,8,8.278340459834414,2017-07-06 08:00:00,interval,after_hours,A,False
Eagle_office_Randolph,profile_band_sustained+profile_band,2017-07-06 22:00:00,2017-07-07 09:00:00,12,8.11162390068457,2017-07-07 07:00:00,interval,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-07-11 01:00:00,2017-07-11 01:00:00,1,8.424022605262376,2017-07-11 01:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-07-12 11:00:00,2017-07-12 11:00:00,1,8.756844097509942,2017-07-12 11:00:00,point,spike,A,False
Eagle_office_Randolph,profile_band,2017-07-13 01:00:00,2017-07-13 01:00:00,1,8.739893574106553,2017-07-13 01:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-07-27 01:00:00,2017-07-27 01:00:00,1,7.822731023677575,2017-07-27 01:00:00,point,after_hours,A,True
Eagle_office_Randolph,profile_band,2017-07-29 09:00:00,2017-07-29 09:00:00,1,12.47786928655163,2017-07-29 09:00:00,point,after_hours,A,True
Eagle_office_Randolph,profile_band,2017-07-31 17:00:00,2017-07-31 18:00:00,2,9.619535254006477,2017-07-31 17:00:00,point,spike,A,True
Eagle_office_Randolph,profile_band,2017-08-02 01:00:00,2017-08-02 01:00:00,1,7.780884446556596,2017-08-02 01:00:00,point,after_hours,A,True
Eagle_office_Randolph,profile_band,2017-08-08 17:00:00,2017-08-08 17:00:00,1,8.504280513126098,2017-08-08 17:00:00,point,spike,A,True
Eagle_office_Randolph,profile_band,2017-08-18 09:00:00,2017-08-18 09:00:00,1,7.496926722142997,2017-08-18 09:00:00,point,spike,A,True
Eagle_office_Randolph,profile_band_sustained+profile_band,2017-09-01 03:00:00,2017-09-01 12:00:00,10,29.300378050636276,2017-09-01 06:00:00,interval,sustained_high,A,True
Eagle_office_Randolph,profile_band,2017-09-04 14:00:00,2017-09-04 15:00:00,2,9.962372600424867,2017-09-04 15:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-10-09 12:00:00,2017-10-09 12:00:00,1,15.63913522112736,2017-10-09 12:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band_sustained+profile_band,2017-10-09 12:00:00,2017-10-09 22:00:00,11,9.039489206012956,2017-10-09 19:00:00,interval,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-10-09 15:00:00,2017-10-09 15:00:00,1,8.071296106614067,2017-10-09 15:00:00,point,after_hours,A,False
Eagle_office_Randolph,profile_band,2017-10-17 09:00:00,2017-10-17 09:00:00,1,10.747306620338119,2017-10-17 09:00:00,point,spike,A,False
Eagle_office_Randolph,profile_band,2017-10-18 09:00:00,2017-10-18 09:00:00,1,10.04547448446299,2017-10-18 09:00:00,point,spike,A,False
Eagle_office_Randolph,profile_band,2017-10-19 09:00:00,2017-10-19 09:00:00,1,10.642847636612226,2017-10-19 09:00:00,point,spike,A,False
