event_id,group,module,entity_id,key,type,severity,rule_or_model,start,end,detected_at,duration_h,actual_mean,expected_mean,deviation_pct,peak_z,excess_kwh,reference_window,score,n_merged,match,matched_case_id
IC-00001,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-03-17 17:00:00,2017-03-17 18:00:00,2017-03-17 17:00:00,2,713.293,293.859,142.73,,838.9,month cross-fit (other 11 months of 2017),0.7412,1,true_positive,SYN-M2-01-01
IC-00002,DQ_quality,M2_cooling,Bull_office_Efren,cooling_kw,data_loss,warning,dq_gap>=3h,2017-04-23 07:00:00,2017-04-24 12:00:00,2017-04-23 09:00:00,30,,,,,,,,1,true_positive,SYN-M2-01-02
IC-00003,DQ_quality,M2_cooling,Bull_office_Efren,cooling_kw,stuck_sensor,warning,dq_flatline>=4h,2017-05-19 03:00:00,2017-05-20 00:00:00,2017-05-19 06:00:00,22,69.387,,,,,,,1,true_positive,SYN-M2-01-04
IC-00004,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-05-27 10:00:00,2017-05-27 10:00:00,2017-05-27 10:00:00,1,464.646,217.482,113.65,,247.2,month cross-fit (other 11 months of 2017),0.6731,1,false_positive,
IC-00005,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-05-28 10:00:00,2017-05-28 10:00:00,2017-05-28 10:00:00,1,456.03,217.482,109.69,,238.5,month cross-fit (other 11 months of 2017),0.6668,1,false_positive,
IC-00006,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,iforest_ctx,2017-06-09 22:00:00,2017-06-10 00:00:00,2017-06-10 00:00:00,3,474.562,82.341,476.34,,1176.7,month cross-fit (other 11 months of 2017),0.733,1,true_positive,SYN-M2-01-05
IC-00007,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-06-17 10:00:00,2017-06-17 10:00:00,2017-06-17 10:00:00,1,481.246,201.832,138.44,,279.4,month cross-fit (other 11 months of 2017),0.6839,1,false_positive,
IC-00008,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-06-18 10:00:00,2017-06-18 10:00:00,2017-06-18 10:00:00,1,483.426,201.832,139.52,,281.6,month cross-fit (other 11 months of 2017),0.6884,1,false_positive,
IC-00009,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,iforest_ctx,2017-06-24 00:00:00,2017-06-24 03:00:00,2017-06-24 02:00:00,4,297.376,42.193,604.8,,1020.7,month cross-fit (other 11 months of 2017),0.7296,1,false_positive,
IC-00010,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-06-25 10:00:00,2017-06-25 10:00:00,2017-06-25 10:00:00,1,461.164,201.832,128.49,,259.3,month cross-fit (other 11 months of 2017),0.6811,1,false_positive,
IC-00011,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-07-01 10:00:00,2017-07-01 10:00:00,2017-07-01 10:00:00,1,508.818,200.232,154.11,,308.6,month cross-fit (other 11 months of 2017),0.7089,1,false_positive,
IC-00012,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-07-02 10:00:00,2017-07-02 10:00:00,2017-07-02 10:00:00,1,525.699,200.232,162.54,,325.5,month cross-fit (other 11 months of 2017),0.7136,1,false_positive,
IC-00013,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-04 06:00:00,2017-07-04 08:00:00,2017-07-04 08:00:00,3,388.624,142.339,173.03,,738.9,month cross-fit (other 11 months of 2017),0.6557,1,false_positive,
IC-00014,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-07-08 07:00:00,2017-07-08 08:00:00,2017-07-08 07:00:00,2,364.099,41.209,783.54,,645.8,month cross-fit (other 11 months of 2017),0.7022,1,false_positive,
IC-00015,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-07-09 10:00:00,2017-07-09 10:00:00,2017-07-09 10:00:00,1,475.759,200.232,137.6,,275.5,month cross-fit (other 11 months of 2017),0.6839,1,false_positive,
IC-00016,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-07-15 10:00:00,2017-07-15 10:00:00,2017-07-15 10:00:00,1,485.009,200.232,142.22,,284.8,month cross-fit (other 11 months of 2017),0.6864,1,false_positive,
IC-00017,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-07-16 10:00:00,2017-07-16 10:00:00,2017-07-16 10:00:00,1,480.366,200.232,139.9,,280.1,month cross-fit (other 11 months of 2017),0.6832,1,false_positive,
IC-00018,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-17 06:00:00,2017-07-17 08:00:00,2017-07-17 08:00:00,3,388.858,142.339,173.19,,739.6,month cross-fit (other 11 months of 2017),0.6692,1,true_positive,SYN-M2-01-06
IC-00019,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-07-17 23:00:00,2017-07-17 23:00:00,2017-07-17 23:00:00,1,88.449,55.373,59.73,,33.1,month cross-fit (other 11 months of 2017),0.6696,1,true_positive,SYN-M2-01-06
IC-00020,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-20 06:00:00,2017-07-20 08:00:00,2017-07-20 08:00:00,3,389.538,142.339,173.67,,741.6,month cross-fit (other 11 months of 2017),0.6744,1,false_positive,
IC-00021,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-07-22 10:00:00,2017-07-22 10:00:00,2017-07-22 10:00:00,1,513.741,200.232,156.57,,313.5,month cross-fit (other 11 months of 2017),0.7072,1,false_positive,
IC-00022,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-07-23 10:00:00,2017-07-23 11:00:00,2017-07-23 10:00:00,2,507.798,199.291,154.8,,617.0,month cross-fit (other 11 months of 2017),0.7176,1,false_positive,
IC-00023,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-26 06:00:00,2017-07-26 08:00:00,2017-07-26 08:00:00,3,393.629,142.339,176.54,,753.9,month cross-fit (other 11 months of 2017),0.6686,1,false_positive,
IC-00024,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-07-29 10:00:00,2017-07-29 10:00:00,2017-07-29 10:00:00,1,490.214,200.232,144.82,,290.0,month cross-fit (other 11 months of 2017),0.691,1,false_positive,
IC-00025,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-07-30 10:00:00,2017-07-30 10:00:00,2017-07-30 10:00:00,1,509.275,200.232,154.34,,309.0,month cross-fit (other 11 months of 2017),0.7057,1,false_positive,
IC-00026,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-08-02 06:00:00,2017-08-02 07:00:00,2017-08-02 07:00:00,2,367.388,136.383,169.38,,462.0,month cross-fit (other 11 months of 2017),0.6798,1,false_positive,
IC-00027,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-08-05 10:00:00,2017-08-05 11:00:00,2017-08-05 10:00:00,2,487.295,200.372,143.2,,573.8,month cross-fit (other 11 months of 2017),0.7203,1,false_positive,
IC-00028,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-08-06 10:00:00,2017-08-06 11:00:00,2017-08-06 10:00:00,2,501.169,200.372,150.12,,601.6,month cross-fit (other 11 months of 2017),0.7211,1,false_positive,
IC-00029,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-08-08 13:00:00,2017-08-08 14:00:00,2017-08-08 13:00:00,2,646.485,240.113,169.24,,812.7,month cross-fit (other 11 months of 2017),0.7438,1,false_positive,
IC-00030,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-08-12 10:00:00,2017-08-12 11:00:00,2017-08-12 10:00:00,2,541.12,200.372,170.06,,681.5,month cross-fit (other 11 months of 2017),0.7214,1,false_positive,
IC-00031,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-08-13 10:00:00,2017-08-13 11:00:00,2017-08-13 10:00:00,2,536.671,200.372,167.84,,672.6,month cross-fit (other 11 months of 2017),0.7237,1,false_positive,
IC-00032,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-14 06:00:00,2017-08-14 08:00:00,2017-08-14 08:00:00,3,419.654,140.264,199.19,,838.2,month cross-fit (other 11 months of 2017),0.6781,1,false_positive,
IC-00033,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-16 06:00:00,2017-08-16 08:00:00,2017-08-16 08:00:00,3,420.299,140.264,199.65,,840.1,month cross-fit (other 11 months of 2017),0.6813,1,false_positive,
IC-00034,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-17 06:00:00,2017-08-17 08:00:00,2017-08-17 08:00:00,3,402.128,140.264,186.69,,785.6,month cross-fit (other 11 months of 2017),0.6604,1,false_positive,
IC-00035,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-08-19 10:00:00,2017-08-19 10:00:00,2017-08-19 10:00:00,1,509.521,201.832,152.45,,307.7,month cross-fit (other 11 months of 2017),0.7123,1,false_positive,
IC-00036,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-08-20 10:00:00,2017-08-20 10:00:00,2017-08-20 10:00:00,1,511.174,201.832,153.27,,309.3,month cross-fit (other 11 months of 2017),0.7109,1,false_positive,
IC-00037,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,iforest_ctx,2017-08-21 06:00:00,2017-08-21 08:00:00,2017-08-21 08:00:00,3,429.384,140.264,206.13,,867.4,month cross-fit (other 11 months of 2017),0.6779,1,false_positive,
IC-00038,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-08-26 10:00:00,2017-08-26 10:00:00,2017-08-26 10:00:00,1,421.284,201.832,108.73,,219.5,month cross-fit (other 11 months of 2017),0.6696,1,false_positive,
IC-00039,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-09-15 12:00:00,2017-09-15 12:00:00,2017-09-15 12:00:00,1,472.7,238.741,98.0,,234.0,month cross-fit (other 11 months of 2017),0.6962,1,false_positive,
IC-00040,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,iforest_ctx,2017-09-16 07:00:00,2017-09-17 11:00:00,2017-09-16 09:00:00,29,346.486,96.947,257.4,,7236.6,month cross-fit (other 11 months of 2017),0.675,1,false_positive,
IC-00041,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,iforest_ctx,2017-09-17 17:00:00,2017-09-17 23:00:00,2017-09-17 19:00:00,7,258.368,52.858,388.8,,1438.6,month cross-fit (other 11 months of 2017),0.6639,1,false_positive,
IC-00042,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,iforest_ctx,2017-09-18 03:00:00,2017-09-28 07:00:00,2017-09-18 05:00:00,245,387.208,150.379,157.49,,57549.4,month cross-fit (other 11 months of 2017),0.6898,2,false_positive,
IC-00043,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,iforest_ctx,2017-09-28 10:00:00,2017-09-29 00:00:00,2017-09-28 12:00:00,15,430.315,208.139,106.74,,3332.6,month cross-fit (other 11 months of 2017),0.6739,1,false_positive,
IC-00044,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,iforest_ctx,2017-10-02 21:00:00,2017-10-02 23:00:00,2017-10-02 23:00:00,3,409.174,122.07,235.2,,861.3,month cross-fit (other 11 months of 2017),0.6272,1,false_positive,
IC-00045,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,iforest_ctx,2017-10-03 20:00:00,2017-10-03 23:00:00,2017-10-03 22:00:00,4,426.779,139.338,206.29,,1149.8,month cross-fit (other 11 months of 2017),0.6446,1,false_positive,
IC-00046,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,iforest_ctx,2017-10-09 20:00:00,2017-10-09 23:00:00,2017-10-09 22:00:00,4,441.338,139.338,216.74,,1208.0,month cross-fit (other 11 months of 2017),0.6455,1,false_positive,
IC-00047,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,iforest_ctx,2017-10-10 04:00:00,2017-10-10 06:00:00,2017-10-10 06:00:00,3,147.544,76.175,93.69,,214.1,month cross-fit (other 11 months of 2017),0.6271,1,false_positive,
IC-00048,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-10-21 10:00:00,2017-10-21 10:00:00,2017-10-21 10:00:00,1,439.677,217.482,102.17,,222.2,month cross-fit (other 11 months of 2017),0.6806,1,false_positive,
IC-00049,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-11-26 17:00:00,2017-11-26 17:00:00,2017-11-26 17:00:00,1,578.979,67.172,761.94,,511.8,month cross-fit (other 11 months of 2017),0.738,1,false_positive,
IC-00050,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-11-27 01:00:00,2017-11-27 01:00:00,2017-11-27 01:00:00,1,787.001,56.27,1298.62,,730.7,month cross-fit (other 11 months of 2017),0.7394,1,false_positive,
IC-00051,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,iforest_ctx,2017-11-27 07:00:00,2017-11-27 07:00:00,2017-11-27 07:00:00,1,713.323,187.87,279.69,,525.5,month cross-fit (other 11 months of 2017),0.7379,1,false_positive,
IC-00052,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,iforest_ctx,2017-01-27 16:00:00,2017-01-27 17:00:00,2017-01-27 16:00:00,2,161.673,79.158,104.24,,165.0,month cross-fit (other 11 months of 2017),0.7099,1,false_positive,
IC-00053,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,iforest_ctx,2017-01-30 14:00:00,2017-01-30 19:00:00,2017-01-30 16:00:00,6,144.73,80.033,80.84,,388.2,month cross-fit (other 11 months of 2017),0.6924,1,false_positive,
IC-00054,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,iforest_ctx,2017-01-31 13:00:00,2017-01-31 19:00:00,2017-01-31 15:00:00,7,144.522,79.825,81.05,,452.9,month cross-fit (other 11 months of 2017),0.6997,1,false_positive,
IC-00055,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,iforest_ctx,2017-02-07 11:00:00,2017-02-07 11:00:00,2017-02-07 11:00:00,1,176.201,116.146,51.71,,60.1,month cross-fit (other 11 months of 2017),0.6933,1,false_positive,
IC-00056,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,high_consumption,warning,iforest_ctx,2017-02-17 11:00:00,2017-02-17 13:00:00,2017-02-17 13:00:00,3,103.232,130.993,-21.19,,51.9,month cross-fit (other 11 months of 2017),0.7185,1,false_positive,
IC-00057,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,iforest_ctx,2017-02-24 11:00:00,2017-02-24 11:00:00,2017-02-24 11:00:00,1,194.011,116.146,67.04,,77.9,month cross-fit (other 11 months of 2017),0.699,1,false_positive,
IC-00058,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,high_consumption,warning,iforest_ctx,2017-03-15 10:00:00,2017-03-15 12:00:00,2017-03-15 12:00:00,3,136.255,119.629,13.9,,68.5,month cross-fit (other 11 months of 2017),0.6158,1,false_positive,
IC-00059,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,iforest_ctx,2017-03-29 10:00:00,2017-03-29 10:00:00,2017-03-29 10:00:00,1,183.813,108.34,69.66,,75.5,month cross-fit (other 11 months of 2017),0.7247,1,false_positive,
IC-00060,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,iforest_ctx,2017-03-30 09:00:00,2017-03-30 10:00:00,2017-03-30 09:00:00,2,367.088,95.061,286.16,,544.1,month cross-fit (other 11 months of 2017),0.7528,1,true_positive,SYN-M1-01-01
IC-00061,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,iforest_ctx,2017-04-06 15:00:00,2017-04-06 19:00:00,2017-04-06 17:00:00,5,115.602,79.989,44.52,,259.4,month cross-fit (other 11 months of 2017),0.7199,1,false_positive,
IC-00062,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,iforest_ctx,2017-04-13 10:00:00,2017-04-13 10:00:00,2017-04-13 10:00:00,1,177.896,106.09,67.68,,71.8,month cross-fit (other 11 months of 2017),0.6929,1,false_positive,
IC-00063,DQ_quality,M1_power,Eagle_office_Norbert,power_active_kw,stuck_sensor,warning,dq_flatline>=4h,2017-04-20 02:00:00,2017-04-20 11:00:00,2017-04-20 05:00:00,10,76.952,,,,,,,1,natural,
IC-00064,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,iforest_ctx,2017-04-20 15:00:00,2017-04-20 15:00:00,2017-04-20 15:00:00,1,174.314,142.749,22.11,,31.6,month cross-fit (other 11 months of 2017),0.7058,1,natural,
IC-00065,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,baseload_rise,warning,iforest_ctx,2017-05-01 10:00:00,2017-05-02 12:00:00,2017-05-01 12:00:00,27,138.456,84.469,63.91,,1462.1,month cross-fit (other 11 months of 2017),0.7149,1,true_positive,SYN-M1-01-03
IC-00066,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,iforest_ctx,2017-05-04 09:00:00,2017-05-04 09:00:00,2017-05-04 09:00:00,1,171.865,81.654,110.48,,90.2,month cross-fit (other 11 months of 2017),0.6983,1,false_positive,
IC-00067,DQ_quality,M1_power,Eagle_office_Norbert,power_active_kw,data_loss,warning,dq_gap>=3h,2017-05-18 07:00:00,2017-05-19 20:00:00,2017-05-18 09:00:00,38,,,,,,,,1,true_positive,SYN-M1-01-04
IC-00068,DQ_quality,M1_power,Eagle_office_Norbert,power_active_kw,stuck_sensor,warning,dq_flatline>=4h,2017-06-15 21:00:00,2017-06-16 20:00:00,2017-06-16 00:00:00,24,104.218,,,,,,,1,true_positive,SYN-M1-01-05
IC-00069,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,iforest_ctx,2017-07-12 04:00:00,2017-07-12 06:00:00,2017-07-12 06:00:00,3,211.61,80.173,163.94,,394.3,month cross-fit (other 11 months of 2017),0.7383,1,true_positive,SYN-M1-01-06
IC-00070,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,baseload_rise,warning,iforest_ctx,2017-08-23 06:00:00,2017-08-26 16:00:00,2017-08-23 08:00:00,83,147.084,100.851,45.84,,3837.3,month cross-fit (other 11 months of 2017),0.6721,1,true_positive,SYN-M1-01-08
IC-00071,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,iforest_ctx,2017-09-19 10:00:00,2017-09-19 10:00:00,2017-09-19 10:00:00,1,192.741,107.915,78.6,,84.8,month cross-fit (other 11 months of 2017),0.7066,1,false_positive,
IC-00072,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,iforest_ctx,2017-12-31 17:00:00,2017-12-31 17:00:00,2017-12-31 17:00:00,1,98.052,80.01,22.55,,18.0,month cross-fit (other 11 months of 2017),0.7004,1,false_positive,
IC-00073,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,iforest_ctx,2017-12-31 20:00:00,2017-12-31 22:00:00,2017-12-31 22:00:00,3,91.906,80.546,14.1,,34.1,month cross-fit (other 11 months of 2017),0.6033,1,false_positive,
IC-00074,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest_ctx,2017-03-19 21:00:00,2017-03-19 22:00:00,2017-03-19 21:00:00,2,366.935,113.506,223.27,,506.9,month cross-fit (other 11 months of 2017),0.7207,1,true_positive,SYN-M2-02-01
IC-00075,DQ_quality,M2_cooling,Fox_office_Carson,cooling_kw,data_loss,warning,dq_gap>=3h,2017-04-16 18:00:00,2017-04-18 07:00:00,2017-04-16 20:00:00,38,,,,,,,,1,true_positive,SYN-M2-02-02
IC-00076,DQ_quality,M2_cooling,Fox_office_Carson,cooling_kw,stuck_sensor,warning,dq_flatline>=4h,2017-05-18 08:00:00,2017-05-19 05:00:00,2017-05-18 11:00:00,22,149.396,,,,,,,1,true_positive,SYN-M2-02-04
IC-00077,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-05-30 05:00:00,2017-05-30 07:00:00,2017-05-30 07:00:00,3,183.603,102.141,79.75,,244.4,month cross-fit (other 11 months of 2017),0.6345,1,false_positive,
IC-00078,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest_ctx,2017-06-19 11:00:00,2017-06-19 12:00:00,2017-06-19 11:00:00,2,520.369,184.599,181.89,,671.5,month cross-fit (other 11 months of 2017),0.7189,1,true_positive,SYN-M2-02-05
IC-00079,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-06-21 05:00:00,2017-06-21 07:00:00,2017-06-21 07:00:00,3,188.749,94.597,99.53,,282.5,month cross-fit (other 11 months of 2017),0.5931,1,false_positive,
IC-00080,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-06-22 05:00:00,2017-06-22 07:00:00,2017-06-22 07:00:00,3,191.985,94.597,102.95,,292.2,month cross-fit (other 11 months of 2017),0.5958,1,false_positive,
IC-00081,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-06-25 05:00:00,2017-06-25 07:00:00,2017-06-25 07:00:00,3,208.115,93.912,121.61,,342.6,month cross-fit (other 11 months of 2017),0.6188,1,false_positive,
IC-00082,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-06-26 05:00:00,2017-06-26 07:00:00,2017-06-26 07:00:00,3,203.731,94.597,115.37,,327.4,month cross-fit (other 11 months of 2017),0.6205,1,false_positive,
IC-00083,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-05 05:00:00,2017-07-05 11:00:00,2017-07-05 07:00:00,7,302.374,133.113,127.16,,1184.8,month cross-fit (other 11 months of 2017),0.7191,1,false_positive,
IC-00084,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-06 05:00:00,2017-07-06 07:00:00,2017-07-06 07:00:00,3,215.337,95.752,124.89,,358.8,month cross-fit (other 11 months of 2017),0.6764,1,false_positive,
IC-00085,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-07 05:00:00,2017-07-07 07:00:00,2017-07-07 07:00:00,3,213.625,95.752,123.1,,353.6,month cross-fit (other 11 months of 2017),0.6754,1,false_positive,
IC-00086,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-08 05:00:00,2017-07-08 07:00:00,2017-07-08 07:00:00,3,223.871,94.58,136.7,,387.9,month cross-fit (other 11 months of 2017),0.6614,1,false_positive,
IC-00087,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-09 05:00:00,2017-07-09 07:00:00,2017-07-09 07:00:00,3,219.053,94.58,131.61,,373.4,month cross-fit (other 11 months of 2017),0.6718,1,false_positive,
IC-00088,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-10 05:00:00,2017-07-10 08:00:00,2017-07-10 07:00:00,4,216.629,106.429,103.54,,440.8,month cross-fit (other 11 months of 2017),0.6226,1,false_positive,
IC-00089,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-11 05:00:00,2017-07-11 08:00:00,2017-07-11 07:00:00,4,240.614,106.429,126.08,,536.7,month cross-fit (other 11 months of 2017),0.6884,1,false_positive,
IC-00090,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-11 14:00:00,2017-07-11 23:00:00,2017-07-11 16:00:00,10,334.811,156.771,113.57,,1780.4,month cross-fit (other 11 months of 2017),0.6397,1,false_positive,
IC-00091,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-12 04:00:00,2017-07-14 18:00:00,2017-07-12 06:00:00,63,289.048,135.107,113.94,,9698.3,month cross-fit (other 11 months of 2017),0.7229,1,false_positive,
IC-00092,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-15 05:00:00,2017-07-15 07:00:00,2017-07-15 07:00:00,3,227.364,94.58,140.39,,398.4,month cross-fit (other 11 months of 2017),0.6486,1,false_positive,
IC-00093,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-17 10:00:00,2017-07-17 23:00:00,2017-07-17 12:00:00,14,340.863,165.094,106.47,,2460.8,month cross-fit (other 11 months of 2017),0.686,1,false_positive,
IC-00094,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-18 05:00:00,2017-07-20 08:00:00,2017-07-18 07:00:00,52,266.249,126.653,110.22,,7259.0,month cross-fit (other 11 months of 2017),0.7221,1,false_positive,
IC-00095,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,high_consumption,warning,iforest_ctx,2017-07-21 05:00:00,2017-07-21 23:00:00,2017-07-21 07:00:00,19,312.296,152.207,105.18,,3041.7,month cross-fit (other 11 months of 2017),0.6865,1,false_positive,
IC-00096,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-22 05:00:00,2017-07-22 17:00:00,2017-07-22 07:00:00,13,329.061,158.288,107.89,,2220.0,month cross-fit (other 11 months of 2017),0.7228,1,false_positive,
IC-00097,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-23 05:00:00,2017-07-23 12:00:00,2017-07-23 07:00:00,8,320.262,137.788,132.43,,1459.8,month cross-fit (other 11 months of 2017),0.7098,1,false_positive,
IC-00098,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,spike,warning,iforest_ctx,2017-07-23 22:00:00,2017-07-23 22:00:00,2017-07-23 22:00:00,1,109.972,72.588,51.5,,37.4,month cross-fit (other 11 months of 2017),0.6572,1,false_positive,
IC-00099,A_consumption,M2_cooling,Fox_office_Carson,cooling_kw,off_hours_run,warning,iforest_ctx,2017-07-24 05:00:00,2017-07-24 07:00:00,2017-07-24 07:00:00,3,239.978,95.752,150.62,,432.7,month cross-fit (other 11 months of 2017),0.6292,1,false_positive,
