event_id,group,module,entity_id,key,type,severity,rule_or_model,start,end,detected_at,duration_h,actual_mean,expected_mean,deviation_pct,peak_z,excess_kwh,reference_window,score,n_merged,match,matched_case_id
LG-00001,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-01-01 19:00:00,2017-01-01 20:00:00,2017-01-01 19:00:00,2,104.925,40.22,160.88,6.19,129.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00002,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-01-07 13:00:00,2017-01-07 13:00:00,2017-01-07 13:00:00,1,26.658,-0.171,-15689.47,6.28,26.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00003,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-01-07 18:00:00,2017-01-07 21:00:00,2017-01-07 20:00:00,4,18.648,-0.007,-266500.0,4.98,74.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00004,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-01-26 23:00:00,2017-01-27 01:00:00,2017-01-27 01:00:00,3,27.924,2.861,876.02,8.38,75.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00005,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-03-17 17:00:00,2017-03-17 18:00:00,2017-03-17 17:00:00,2,713.293,203.482,250.54,5.86,1019.6,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-01-01
LG-00006,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-04-07 04:00:00,2017-04-07 05:00:00,2017-04-07 05:00:00,2,34.676,8.228,321.44,5.27,52.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00007,DQ_quality,M2_cooling,Bull_office_Efren,cooling_kw,data_loss,warning,dq_gap>=3h,2017-04-23 07:00:00,2017-04-24 12:00:00,2017-04-23 09:00:00,30,,,,,,,,1,true_positive,SYN-M2-01-02
LG-00008,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-05-01 18:00:00,2017-05-01 19:00:00,2017-05-01 18:00:00,2,245.898,192.304,27.87,6.58,107.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00009,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-05-04 00:00:00,2017-05-04 03:00:00,2017-05-04 02:00:00,4,204.025,59.957,240.29,4.8,576.3,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-01-03
LG-00010,DQ_quality,M2_cooling,Bull_office_Efren,cooling_kw,stuck_sensor,warning,dq_flatline>=4h,2017-05-19 03:00:00,2017-05-20 00:00:00,2017-05-19 06:00:00,22,69.387,,,,,,,1,true_positive,SYN-M2-01-04
LG-00011,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-06-09 22:00:00,2017-06-09 23:00:00,2017-06-09 22:00:00,2,678.819,148.956,355.72,7.7,1059.7,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-01-05
LG-00012,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-06-23 14:00:00,2017-06-23 16:00:00,2017-06-23 16:00:00,3,476.908,400.85,18.97,3.85,228.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00013,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-06-24 00:00:00,2017-06-24 02:00:00,2017-06-24 02:00:00,3,370.231,82.71,347.63,95.8,862.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00014,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-07-08 07:00:00,2017-07-08 07:00:00,2017-07-08 07:00:00,1,406.267,90.357,349.62,5.6,315.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00015,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-08-07 06:00:00,2017-08-07 06:00:00,2017-08-07 06:00:00,1,249.274,175.753,41.83,8.37,73.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00016,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-08-08 13:00:00,2017-08-08 13:00:00,2017-08-08 13:00:00,1,894.054,344.538,159.49,14.2,549.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00017,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-12 12:00:00,2017-08-12 17:00:00,2017-08-12 14:00:00,6,464.242,341.217,36.05,7.99,738.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00018,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-15 23:00:00,2017-09-16 09:00:00,2017-09-16 01:00:00,11,343.884,79.991,329.9,7.38,2902.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00019,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-16 19:00:00,2017-09-17 09:00:00,2017-09-16 21:00:00,15,312.648,78.247,299.57,14.76,3516.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00020,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-18 21:00:00,2017-09-19 06:00:00,2017-09-18 23:00:00,10,329.328,148.328,122.03,50.85,1810.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00021,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-19 21:00:00,2017-09-20 06:00:00,2017-09-19 23:00:00,10,361.173,142.98,152.6,64.72,2181.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00022,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-09-20 12:00:00,2017-09-20 16:00:00,2017-09-20 14:00:00,5,522.512,408.429,27.93,5.04,570.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00023,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-20 21:00:00,2017-09-21 06:00:00,2017-09-20 23:00:00,10,381.905,152.442,150.52,64.09,2294.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00024,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-21 23:00:00,2017-09-22 05:00:00,2017-09-22 01:00:00,7,302.022,72.031,319.29,31.75,1609.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00025,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-26 19:00:00,2017-09-27 06:00:00,2017-09-26 21:00:00,12,311.054,122.613,153.69,9.88,2261.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00026,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-27 19:00:00,2017-09-27 23:00:00,2017-09-27 21:00:00,5,447.006,218.463,104.61,7.64,1142.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00027,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-28 03:00:00,2017-09-28 05:00:00,2017-09-28 05:00:00,3,237.762,69.691,241.17,4.2,504.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00028,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-29 23:00:00,2017-09-30 09:00:00,2017-09-30 01:00:00,11,209.943,45.14,365.09,26.66,1812.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00029,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-30 23:00:00,2017-10-01 08:00:00,2017-10-01 01:00:00,10,167.824,49.612,238.27,32.21,1182.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00030,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-01 23:00:00,2017-10-02 06:00:00,2017-10-02 01:00:00,8,223.311,76.053,193.63,8.78,1178.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00031,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-02 19:00:00,2017-10-03 01:00:00,2017-10-02 21:00:00,7,371.686,195.883,89.75,4.46,1230.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00032,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-03 21:00:00,2017-10-04 05:00:00,2017-10-03 23:00:00,9,293.196,107.248,173.38,5.97,1673.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00033,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-06 00:00:00,2017-10-06 05:00:00,2017-10-06 02:00:00,6,206.591,64.833,218.65,4.15,850.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00034,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-07 21:00:00,2017-10-08 06:00:00,2017-10-07 23:00:00,10,233.688,70.747,230.32,5.18,1629.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00035,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-09 20:00:00,2017-10-09 22:00:00,2017-10-09 22:00:00,3,489.604,288.187,69.89,4.68,604.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00036,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-10 03:00:00,2017-10-10 05:00:00,2017-10-10 05:00:00,3,167.39,65.103,157.12,7.37,311.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00037,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-10 22:00:00,2017-10-11 05:00:00,2017-10-11 00:00:00,8,157.66,40.842,286.02,17.81,934.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00038,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-11 21:00:00,2017-10-12 05:00:00,2017-10-11 23:00:00,9,207.08,54.583,279.39,23.57,1372.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00039,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-12 21:00:00,2017-10-13 05:00:00,2017-10-12 23:00:00,9,274.924,92.249,198.02,10.37,1644.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00040,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-15 19:00:00,2017-10-16 05:00:00,2017-10-15 21:00:00,11,158.044,42.866,268.69,32.54,1267.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00041,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-16 19:00:00,2017-10-17 06:00:00,2017-10-16 21:00:00,12,159.639,44.104,261.96,11.85,1386.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00042,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-30 06:00:00,2017-10-30 07:00:00,2017-10-30 06:00:00,2,57.711,5.985,864.26,12.07,103.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00043,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-11-01 07:00:00,2017-11-01 22:00:00,2017-11-01 09:00:00,16,209.888,102.768,104.23,7.1,1499.7,month cross-fit (other 11 months of 2017),,2,false_positive,
LG-00044,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-11-05 10:00:00,2017-11-05 16:00:00,2017-11-05 12:00:00,7,350.524,200.012,75.25,4.83,1053.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00045,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-11-10 08:00:00,2017-11-10 11:00:00,2017-11-10 10:00:00,4,70.601,34.988,101.79,3.92,142.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00046,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-11-20 11:00:00,2017-11-20 11:00:00,2017-11-20 11:00:00,1,185.795,41.628,346.32,8.02,144.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00047,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-11-20 19:00:00,2017-11-20 21:00:00,2017-11-20 21:00:00,3,152.385,50.814,199.89,8.32,304.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00048,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-11-21 07:00:00,2017-11-21 09:00:00,2017-11-21 09:00:00,3,69.622,30.419,128.88,4.63,117.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00049,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-11-21 14:00:00,2017-11-21 17:00:00,2017-11-21 16:00:00,4,238.689,145.726,63.79,3.94,371.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00050,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-11-22 18:00:00,2017-11-22 20:00:00,2017-11-22 20:00:00,3,81.778,45.667,79.07,4.86,108.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00051,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-11-25 01:00:00,2017-11-25 01:00:00,2017-11-25 01:00:00,1,178.586,21.012,749.92,34.48,157.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00052,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-11-26 01:00:00,2017-11-26 01:00:00,2017-11-26 01:00:00,1,178.586,28.915,517.62,8.11,149.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00053,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-11-26 17:00:00,2017-11-26 17:00:00,2017-11-26 17:00:00,1,578.979,46.501,1145.09,13.24,532.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00054,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-11-27 01:00:00,2017-11-27 01:00:00,2017-11-27 01:00:00,1,787.001,33.342,2260.39,20.13,753.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00055,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-11-27 07:00:00,2017-11-27 07:00:00,2017-11-27 07:00:00,1,713.323,46.134,1446.2,23.73,667.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00056,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-11-28 13:00:00,2017-11-28 13:00:00,2017-11-28 13:00:00,1,379.363,178.982,111.96,5.34,200.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00057,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-11-30 07:00:00,2017-11-30 08:00:00,2017-11-30 07:00:00,2,46.985,3.848,1121.02,10.27,86.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00058,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-11-30 11:00:00,2017-11-30 14:00:00,2017-11-30 13:00:00,4,214.088,124.995,71.28,4.31,356.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00059,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-03 10:00:00,2017-12-03 13:00:00,2017-12-03 12:00:00,4,278.429,66.109,321.17,4.83,849.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00060,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-12-06 10:00:00,2017-12-06 15:00:00,2017-12-06 12:00:00,6,16.389,-0.962,-1803.64,4.58,104.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00061,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-12-08 01:00:00,2017-12-08 01:00:00,2017-12-08 01:00:00,1,83.279,3.782,2101.98,18.61,79.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00062,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-10 02:00:00,2017-12-10 04:00:00,2017-12-10 04:00:00,3,18.276,1.934,844.98,4.59,49.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00063,A_consumption,M2_cooling,Bull_office_Efren,cooling_kw,spike,warning,lgbm_quantile_band,2017-12-12 19:00:00,2017-12-12 19:00:00,2017-12-12 19:00:00,1,47.231,17.355,172.15,5.31,29.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00064,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-01-02 04:00:00,2017-01-02 09:00:00,2017-01-02 06:00:00,6,81.98,66.629,23.04,5.58,92.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00065,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-01-06 22:00:00,2017-01-06 23:00:00,2017-01-06 23:00:00,2,93.738,64.529,45.26,7.71,58.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00066,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,baseload_rise,warning,lgbm_cusum_night_residual,2017-01-07 00:00:00,2017-01-10 23:00:00,2017-01-09 04:00:00,96,95.137,25.108,278.91,,,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00067,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-01-07 03:00:00,2017-01-07 03:00:00,2017-01-07 03:00:00,1,102.696,77.522,32.47,5.9,25.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00068,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-01-07 12:00:00,2017-01-07 17:00:00,2017-01-07 14:00:00,6,92.514,52.656,75.7,17.69,239.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00069,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-01-08 03:00:00,2017-01-08 21:00:00,2017-01-08 05:00:00,19,91.787,5.609,1536.42,7.92,1637.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00070,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-01-09 00:00:00,2017-01-10 20:00:00,2017-01-09 02:00:00,45,119.803,10.487,1042.4,71.08,4919.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00071,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-01-17 02:00:00,2017-01-17 06:00:00,2017-01-17 04:00:00,5,96.043,75.428,27.33,6.05,103.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00072,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-02-09 21:00:00,2017-02-10 08:00:00,2017-02-09 23:00:00,12,91.81,20.294,352.4,7.83,715.2,month cross-fit (other 11 months of 2017),,2,false_positive,
LG-00073,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-02-24 11:00:00,2017-02-24 11:00:00,2017-02-24 11:00:00,1,194.011,117.952,64.48,6.16,76.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00074,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-03-04 11:00:00,2017-03-04 11:00:00,2017-03-04 11:00:00,1,98.794,76.071,29.87,5.97,22.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00075,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,baseload_rise,warning,lgbm_cusum_night_residual,2017-03-12 00:00:00,2017-03-15 23:00:00,2017-03-15 04:00:00,96,83.0,47.908,73.25,,,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00076,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-03-15 01:00:00,2017-03-15 17:00:00,2017-03-15 03:00:00,17,114.624,-1.171,-9888.56,8.66,1968.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00077,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-16 01:00:00,2017-03-16 08:00:00,2017-03-16 03:00:00,8,87.291,2.802,3015.31,6.9,675.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00078,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-03-18 13:00:00,2017-03-18 13:00:00,2017-03-18 13:00:00,1,100.972,78.511,28.61,5.26,22.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00079,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-03-23 04:00:00,2017-03-23 10:00:00,2017-03-23 06:00:00,7,85.952,35.988,138.84,18.12,349.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00080,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-03-30 09:00:00,2017-03-30 10:00:00,2017-03-30 09:00:00,2,367.088,78.221,369.3,70.74,577.7,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-01-01
LG-00081,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-14 22:00:00,2017-04-15 05:00:00,2017-04-15 00:00:00,8,108.32,79.789,35.76,6.8,228.2,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-01-02
LG-00082,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-15 21:00:00,2017-04-15 23:00:00,2017-04-15 23:00:00,3,89.174,76.429,16.68,4.96,38.2,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-01-02
LG-00083,DQ_quality,M1_power,Eagle_office_Norbert,power_active_kw,stuck_sensor,warning,dq_flatline>=4h,2017-04-20 02:00:00,2017-04-20 11:00:00,2017-04-20 05:00:00,10,76.952,,,,,,,1,natural,
LG-00084,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-28 22:00:00,2017-05-01 09:00:00,2017-04-29 00:00:00,60,115.213,82.106,40.32,11.21,1920.2,month cross-fit (other 11 months of 2017),,2,true_positive,SYN-M1-01-03
LG-00085,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-05-01 19:00:00,2017-05-02 08:00:00,2017-05-01 21:00:00,14,121.731,91.206,33.47,8.79,427.4,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-01-03
LG-00086,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-05-04 09:00:00,2017-05-04 09:00:00,2017-05-04 09:00:00,1,171.865,79.627,115.84,20.9,92.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00087,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-05-05 00:00:00,2017-05-05 00:00:00,2017-05-05 00:00:00,1,121.142,84.128,44.0,8.8,37.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00088,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-05-12 09:00:00,2017-05-12 09:00:00,2017-05-12 09:00:00,1,144.154,79.967,80.27,16.05,64.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00089,DQ_quality,M1_power,Eagle_office_Norbert,power_active_kw,data_loss,warning,dq_gap>=3h,2017-05-18 07:00:00,2017-05-19 20:00:00,2017-05-18 09:00:00,38,,,,,,,,1,true_positive,SYN-M1-01-04
LG-00090,DQ_quality,M1_power,Eagle_office_Norbert,power_active_kw,stuck_sensor,warning,dq_flatline>=4h,2017-06-15 21:00:00,2017-06-16 20:00:00,2017-06-16 00:00:00,24,104.218,,,,,,,1,true_positive,SYN-M1-01-05
LG-00091,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-07-12 04:00:00,2017-07-12 05:00:00,2017-07-12 04:00:00,2,272.288,92.343,194.87,9.66,359.9,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-01-06
LG-00092,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-25 21:00:00,2017-07-26 04:00:00,2017-07-25 23:00:00,8,117.373,87.387,34.31,8.45,239.9,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-01-07
LG-00093,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,spike,warning,lgbm_quantile_band,2017-08-04 21:00:00,2017-08-04 21:00:00,2017-08-04 21:00:00,1,135.427,98.033,38.14,6.9,37.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00094,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-22 19:00:00,2017-08-23 09:00:00,2017-08-22 21:00:00,15,139.234,92.391,50.7,13.24,702.6,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-01-08
LG-00095,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,baseload_rise,warning,lgbm_cusum_night_residual,2017-08-23 00:00:00,2017-08-25 23:00:00,2017-08-25 04:00:00,72,128.555,84.722,51.74,,,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-01-08
LG-00096,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-23 19:00:00,2017-08-24 09:00:00,2017-08-23 21:00:00,15,133.12,89.315,49.05,11.52,657.1,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-01-08
LG-00097,A_consumption,M1_power,Eagle_office_Norbert,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-24 17:00:00,2017-08-25 09:00:00,2017-08-24 19:00:00,17,140.035,94.82,47.69,11.29,768.7,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-01-08
